analysis_name,yearly_aggregate,window_size,config_type,r_squared,p_value,aic,bic,is_normal,is_homoscedastic,no_autocorrelation,durbin_watson,cv_r2_score,cv_r2_std,vif_PPT,vif_quadratic,p_value_quadratic,vif_ortho_PPT_lag1,p_value_lag1,vif_ortho_PPT_lag2,p_value_lag2,vif_ortho_PPT_lag3,p_value_lag3,vif_ortho_PPT_lag4,p_value_lag4,vif_ortho_PPT_lag5,p_value_lag5,vif_ortho_sin_cycle,vif_ortho_cos_cycle,p_value_sin,p_value_cos
CPER_yearly_False_window_1_lags_none_sinusoidal_no_quadratic,False,1,quadratic_lags_none_sinusoidal_no,0.525,0.0,509.189,514.022,True,True,True,1.743,0.407,0,1.491,1.491,0.13,,,,,,,,,,,,,,
CPER_yearly_False_window_1_lags_1_sinusoidal_no_quadratic,False,1,quadratic_lags_1_sinusoidal_no,0.538,0.0,496.636,502.971,True,True,True,1.701,0.279,0,1.481,1.491,0.142,1.01,0.196,,,,,,,,,,,,
CPER_yearly_False_window_1_lags_2_sinusoidal_no_quadratic,False,1,quadratic_lags_2_sinusoidal_no,0.503,0.0,485.728,491.95,True,True,True,1.729,0.417,0,1.481,1.492,0.152,,,1.011,0.812,,,,,,,,,,
CPER_yearly_False_window_1_lags_3_sinusoidal_no_quadratic,False,1,quadratic_lags_3_sinusoidal_no,0.507,0.007,472.608,478.713,True,True,True,1.731,0.377,0,1.501,1.519,0.272,,,,,1.018,0.692,,,,,,,,
CPER_yearly_False_window_1_lags_4_sinusoidal_no_quadratic,False,1,quadratic_lags_4_sinusoidal_no,0.502,0.0,460.006,465.992,True,True,True,1.694,0.394,0,1.486,1.492,0.185,,,,,,,1.006,0.771,,,,,,
CPER_yearly_False_window_1_lags_5_sinusoidal_no_quadratic,False,1,quadratic_lags_5_sinusoidal_no,0.534,0.045,445.071,450.934,True,True,True,1.755,0.358,0,1.516,1.538,0.406,,,,,,,,,1.022,0.199,,,,
CPER_yearly_False_window_1_lags_none_sinusoidal_yes_quadratic,False,1,quadratic_lags_none_sinusoidal_yes,0.582,0.0,508.402,516.456,True,True,True,1.939,0.434,0,1.537,1.631,0.162,,,,,,,,,,,1.084,1.01,0.732,0.047
CPER_yearly_False_window_1_lags_1_sinusoidal_yes_quadratic,False,1,quadratic_lags_1_sinusoidal_yes,0.611,0.0,494.443,503.944,False,True,True,1.992,0.361,0,1.531,1.647,0.236,1.011,0.171,,,,,,,,,1.092,1.012,0.839,0.024
CPER_yearly_False_window_1_lags_2_sinusoidal_yes_quadratic,False,1,quadratic_lags_2_sinusoidal_yes,0.582,0.0,483.655,492.987,False,True,True,2.02,0.393,0,1.533,1.656,0.198,,,1.013,0.78,,,,,,,1.094,1.016,0.718,0.029
CPER_yearly_False_window_1_lags_3_sinusoidal_yes_quadratic,False,1,quadratic_lags_3_sinusoidal_yes,0.6,0.005,469.492,478.65,False,True,True,2.079,0.44,0,1.554,1.681,0.254,,,,,1.02,0.704,,,,,1.1,1.006,0.649,0.019
CPER_yearly_False_window_1_lags_4_sinusoidal_yes_quadratic,False,1,quadratic_lags_4_sinusoidal_yes,0.624,0.0,454.731,463.71,False,True,True,2.001,0.416,0,1.533,1.635,0.247,,,,,,,1.006,0.634,,,1.078,1.018,0.746,0.007
CPER_yearly_False_window_1_lags_5_sinusoidal_yes_quadratic,False,1,quadratic_lags_5_sinusoidal_yes,0.607,0.021,443.603,452.397,False,True,True,2.03,0.437,0,1.567,1.69,0.37,,,,,,,,,1.024,0.281,1.094,1.005,0.816,0.039
CPER_yearly_True_window_1_lags_none_sinusoidal_no_quadratic,True,1,quadratic_lags_none_sinusoidal_no,0.525,0.0,509.189,514.022,True,True,True,1.743,0.407,0,1.491,1.491,0.13,,,,,,,,,,,,,,
CPER_yearly_True_window_1_lags_1_sinusoidal_no_quadratic,True,1,quadratic_lags_1_sinusoidal_no,0.538,0.0,496.636,502.971,True,True,True,1.701,0.279,0,1.481,1.491,0.142,1.01,0.196,,,,,,,,,,,,
CPER_yearly_True_window_1_lags_2_sinusoidal_no_quadratic,True,1,quadratic_lags_2_sinusoidal_no,0.503,0.0,485.728,491.95,True,True,True,1.729,0.417,0,1.481,1.492,0.152,,,1.011,0.812,,,,,,,,,,
CPER_yearly_True_window_1_lags_3_sinusoidal_no_quadratic,True,1,quadratic_lags_3_sinusoidal_no,0.507,0.007,472.608,478.713,True,True,True,1.731,0.377,0,1.501,1.519,0.272,,,,,1.018,0.692,,,,,,,,
CPER_yearly_True_window_1_lags_4_sinusoidal_no_quadratic,True,1,quadratic_lags_4_sinusoidal_no,0.502,0.0,460.006,465.992,True,True,True,1.694,0.394,0,1.486,1.492,0.185,,,,,,,1.006,0.771,,,,,,
CPER_yearly_True_window_1_lags_5_sinusoidal_no_quadratic,True,1,quadratic_lags_5_sinusoidal_no,0.534,0.045,445.071,450.934,True,True,True,1.755,0.358,0,1.516,1.538,0.406,,,,,,,,,1.022,0.199,,,,
CPER_yearly_True_window_1_lags_none_sinusoidal_yes_quadratic,True,1,quadratic_lags_none_sinusoidal_yes,0.582,0.0,508.402,516.456,True,True,True,1.939,0.434,0,1.537,1.631,0.162,,,,,,,,,,,1.084,1.01,0.732,0.047
CPER_yearly_True_window_1_lags_1_sinusoidal_yes_quadratic,True,1,quadratic_lags_1_sinusoidal_yes,0.611,0.0,494.443,503.944,False,True,True,1.992,0.361,0,1.531,1.647,0.236,1.011,0.171,,,,,,,,,1.092,1.012,0.839,0.024
CPER_yearly_True_window_1_lags_2_sinusoidal_yes_quadratic,True,1,quadratic_lags_2_sinusoidal_yes,0.582,0.0,483.655,492.987,False,True,True,2.02,0.393,0,1.533,1.656,0.198,,,1.013,0.78,,,,,,,1.094,1.016,0.718,0.029
CPER_yearly_True_window_1_lags_3_sinusoidal_yes_quadratic,True,1,quadratic_lags_3_sinusoidal_yes,0.6,0.005,469.492,478.65,False,True,True,2.079,0.44,0,1.554,1.681,0.254,,,,,1.02,0.704,,,,,1.1,1.006,0.649,0.019
CPER_yearly_True_window_1_lags_4_sinusoidal_yes_quadratic,True,1,quadratic_lags_4_sinusoidal_yes,0.624,0.0,454.731,463.71,False,True,True,2.001,0.416,0,1.533,1.635,0.247,,,,,,,1.006,0.634,,,1.078,1.018,0.746,0.007
CPER_yearly_True_window_1_lags_5_sinusoidal_yes_quadratic,True,1,quadratic_lags_5_sinusoidal_yes,0.607,0.021,443.603,452.397,False,True,True,2.03,0.437,0,1.567,1.69,0.37,,,,,,,,,1.024,0.281,1.094,1.005,0.816,0.039
CPER_yearly_False_window_2_lags_none_sinusoidal_no_quadratic,False,2,quadratic_lags_none_sinusoidal_no,0.527,0.0,489.349,494.182,False,True,False,0.895,0.404,0,1.625,1.625,0.818,,,,,,,,,,,,,,
CPER_yearly_False_window_2_lags_1_sinusoidal_no_quadratic,False,2,quadratic_lags_1_sinusoidal_no,0.518,0.0,478.405,484.739,True,True,False,0.843,0.349,0,1.552,1.552,0.778,1.0,0.359,,,,,,,,,,,,
CPER_yearly_False_window_2_lags_2_sinusoidal_no_quadratic,False,2,quadratic_lags_2_sinusoidal_no,0.472,0.0,467.574,473.795,False,True,False,0.885,0.378,0,1.512,1.518,0.792,,,1.005,0.927,,,,,,,,,,
CPER_yearly_False_window_2_lags_3_sinusoidal_no_quadratic,False,2,quadratic_lags_3_sinusoidal_no,0.502,0.004,453.58,459.685,False,True,False,0.898,0.396,0,1.549,1.55,0.997,,,,,1.0,0.431,,,,,,,,
CPER_yearly_False_window_2_lags_4_sinusoidal_no_quadratic,False,2,quadratic_lags_4_sinusoidal_no,0.495,0.007,441.366,447.352,False,True,False,0.993,0.389,0,1.51,1.512,0.923,,,,,,,1.002,0.33,,,,,,
CPER_yearly_False_window_2_lags_5_sinusoidal_no_quadratic,False,2,quadratic_lags_5_sinusoidal_no,0.538,0.082,426.149,432.012,False,True,False,1.043,0.443,0,1.536,1.54,0.801,,,,,,,,,1.004,0.078,,,,
CPER_yearly_False_window_2_lags_none_sinusoidal_yes_quadratic,False,2,quadratic_lags_none_sinusoidal_yes,0.624,0.0,484.851,492.906,True,True,False,1.089,0.508,0,1.676,1.757,0.949,,,,,,,,,,,1.068,1.014,0.955,0.007
CPER_yearly_False_window_2_lags_1_sinusoidal_yes_quadratic,False,2,quadratic_lags_1_sinusoidal_yes,0.655,0.0,470.383,479.884,True,True,False,1.132,0.457,0,1.608,1.709,0.898,1.0,0.226,,,,,,,,,1.098,1.003,0.804,0.002
CPER_yearly_False_window_2_lags_2_sinusoidal_yes_quadratic,False,2,quadratic_lags_2_sinusoidal_yes,0.611,0.0,460.855,470.187,True,True,False,1.236,0.418,0,1.579,1.716,0.805,,,1.006,0.687,,,,,,,1.13,1.001,0.911,0.003
CPER_yearly_False_window_2_lags_3_sinusoidal_yes_quadratic,False,2,quadratic_lags_3_sinusoidal_yes,0.649,0.001,445.687,454.845,False,True,False,1.278,0.324,0,1.614,1.733,0.915,,,,,1.0,0.639,,,,,1.117,1.001,0.862,0.002
CPER_yearly_False_window_2_lags_4_sinusoidal_yes_quadratic,False,2,quadratic_lags_4_sinusoidal_yes,0.654,0.001,432.899,441.878,False,True,False,1.213,0.448,0,1.58,1.72,0.795,,,,,,,1.003,0.624,,,1.136,1.001,0.807,0.002
CPER_yearly_False_window_2_lags_5_sinusoidal_yes_quadratic,False,2,quadratic_lags_5_sinusoidal_yes,0.649,0.012,421.329,430.123,False,True,False,1.269,0.562,0,1.606,1.742,0.97,,,,,,,,,1.004,0.238,1.13,1.001,0.967,0.008
CPER_yearly_True_window_2_lags_none_sinusoidal_no_quadratic,True,2,quadratic_lags_none_sinusoidal_no,0.527,0.0,489.349,494.182,False,True,False,0.895,0.404,0,1.625,1.625,0.818,,,,,,,,,,,,,,
CPER_yearly_True_window_2_lags_1_sinusoidal_no_quadratic,True,2,quadratic_lags_1_sinusoidal_no,0.518,0.0,478.405,484.739,True,True,False,0.843,0.349,0,1.552,1.552,0.778,1.0,0.359,,,,,,,,,,,,
CPER_yearly_True_window_2_lags_2_sinusoidal_no_quadratic,True,2,quadratic_lags_2_sinusoidal_no,0.472,0.0,467.574,473.795,False,True,False,0.885,0.378,0,1.512,1.518,0.792,,,1.005,0.927,,,,,,,,,,
CPER_yearly_True_window_2_lags_3_sinusoidal_no_quadratic,True,2,quadratic_lags_3_sinusoidal_no,0.502,0.004,453.58,459.685,False,True,False,0.898,0.396,0,1.549,1.55,0.997,,,,,1.0,0.431,,,,,,,,
CPER_yearly_True_window_2_lags_4_sinusoidal_no_quadratic,True,2,quadratic_lags_4_sinusoidal_no,0.495,0.007,441.366,447.352,False,True,False,0.993,0.389,0,1.51,1.512,0.923,,,,,,,1.002,0.33,,,,,,
CPER_yearly_True_window_2_lags_5_sinusoidal_no_quadratic,True,2,quadratic_lags_5_sinusoidal_no,0.538,0.082,426.149,432.012,False,True,False,1.043,0.443,0,1.536,1.54,0.801,,,,,,,,,1.004,0.078,,,,
CPER_yearly_True_window_2_lags_none_sinusoidal_yes_quadratic,True,2,quadratic_lags_none_sinusoidal_yes,0.624,0.0,484.851,492.906,True,True,False,1.089,0.508,0,1.676,1.757,0.949,,,,,,,,,,,1.068,1.014,0.955,0.007
CPER_yearly_True_window_2_lags_1_sinusoidal_yes_quadratic,True,2,quadratic_lags_1_sinusoidal_yes,0.655,0.0,470.383,479.884,True,True,False,1.132,0.457,0,1.608,1.709,0.898,1.0,0.226,,,,,,,,,1.098,1.003,0.804,0.002
CPER_yearly_True_window_2_lags_2_sinusoidal_yes_quadratic,True,2,quadratic_lags_2_sinusoidal_yes,0.611,0.0,460.855,470.187,True,True,False,1.236,0.418,0,1.579,1.716,0.805,,,1.006,0.687,,,,,,,1.13,1.001,0.911,0.003
CPER_yearly_True_window_2_lags_3_sinusoidal_yes_quadratic,True,2,quadratic_lags_3_sinusoidal_yes,0.649,0.001,445.687,454.845,False,True,False,1.278,0.324,0,1.614,1.733,0.915,,,,,1.0,0.639,,,,,1.117,1.001,0.862,0.002
CPER_yearly_True_window_2_lags_4_sinusoidal_yes_quadratic,True,2,quadratic_lags_4_sinusoidal_yes,0.654,0.001,432.899,441.878,False,True,False,1.213,0.448,0,1.58,1.72,0.795,,,,,,,1.003,0.624,,,1.136,1.001,0.807,0.002
CPER_yearly_True_window_2_lags_5_sinusoidal_yes_quadratic,True,2,quadratic_lags_5_sinusoidal_yes,0.649,0.012,421.329,430.123,False,True,False,1.269,0.562,0,1.606,1.742,0.97,,,,,,,,,1.004,0.238,1.13,1.001,0.967,0.008
CPER_yearly_False_window_3_lags_none_sinusoidal_no_quadratic,False,3,quadratic_lags_none_sinusoidal_no,0.543,0.0,476.31,481.143,True,True,False,0.586,0.379,0,1.469,1.469,0.493,,,,,,,,,,,,,,
CPER_yearly_False_window_3_lags_1_sinusoidal_no_quadratic,False,3,quadratic_lags_1_sinusoidal_no,0.518,0.0,466.094,472.428,True,True,False,0.552,0.437,0,1.394,1.394,0.394,1.0,0.454,,,,,,,,,,,,
CPER_yearly_False_window_3_lags_2_sinusoidal_no_quadratic,False,3,quadratic_lags_2_sinusoidal_no,0.498,0.0,454.532,460.753,True,True,False,0.584,0.387,0,1.415,1.416,0.543,,,1.001,0.965,,,,,,,,,,
CPER_yearly_False_window_3_lags_3_sinusoidal_no_quadratic,False,3,quadratic_lags_3_sinusoidal_no,0.519,0.005,441.664,447.77,True,True,False,0.606,0.378,0,1.419,1.419,0.76,,,,,1.001,0.425,,,,,,,,
CPER_yearly_False_window_3_lags_4_sinusoidal_no_quadratic,False,3,quadratic_lags_4_sinusoidal_no,0.535,0.012,428.256,434.242,True,True,False,0.686,0.168,0,1.42,1.42,0.795,,,,,,,1.001,0.144,,,,,,
CPER_yearly_False_window_3_lags_5_sinusoidal_no_quadratic,False,3,quadratic_lags_5_sinusoidal_no,0.613,0.529,410.571,416.434,True,True,False,0.752,0.47,0,1.442,1.447,0.489,,,,,,,,,1.005,0.009,,,,
CPER_yearly_False_window_3_lags_none_sinusoidal_yes_quadratic,False,3,quadratic_lags_none_sinusoidal_yes,0.671,0.0,468.144,476.199,True,True,False,0.761,0.442,0,1.524,1.642,0.924,,,,,,,,,,,1.091,1.027,0.693,0.001
CPER_yearly_False_window_3_lags_1_sinusoidal_yes_quadratic,False,3,quadratic_lags_1_sinusoidal_yes,0.704,0.0,452.617,462.118,True,True,False,0.95,0.62,0,1.445,1.576,0.603,1.0,0.343,,,,,,,,,1.122,1.008,0.576,0.0
CPER_yearly_False_window_3_lags_2_sinusoidal_yes_quadratic,False,3,quadratic_lags_2_sinusoidal_yes,0.723,0.0,437.757,447.089,True,True,False,1.02,0.605,0,1.475,1.618,0.887,,,1.001,0.932,,,,,,,1.127,1.015,0.739,0.0
CPER_yearly_False_window_3_lags_3_sinusoidal_yes_quadratic,False,3,quadratic_lags_3_sinusoidal_yes,0.733,0.001,425.651,434.809,False,True,False,0.985,0.678,0,1.474,1.607,0.896,,,,,1.001,0.493,,,,,1.123,1.01,0.931,0.0
CPER_yearly_False_window_3_lags_4_sinusoidal_yes_quadratic,False,3,quadratic_lags_4_sinusoidal_yes,0.728,0.001,414.56,423.539,False,True,False,0.948,0.581,0,1.47,1.589,0.992,,,,,,,1.001,0.201,,,1.104,1.015,0.874,0.0
CPER_yearly_False_window_3_lags_5_sinusoidal_yes_quadratic,False,3,quadratic_lags_5_sinusoidal_yes,0.743,0.132,401.394,410.189,False,True,False,1.016,0.685,0,1.496,1.624,0.57,,,,,,,,,1.006,0.029,1.119,1.004,0.825,0.001
CPER_yearly_True_window_3_lags_none_sinusoidal_no_quadratic,True,3,quadratic_lags_none_sinusoidal_no,0.543,0.0,476.31,481.143,True,True,False,0.586,0.379,0,1.469,1.469,0.493,,,,,,,,,,,,,,
CPER_yearly_True_window_3_lags_1_sinusoidal_no_quadratic,True,3,quadratic_lags_1_sinusoidal_no,0.518,0.0,466.094,472.428,True,True,False,0.552,0.437,0,1.394,1.394,0.394,1.0,0.454,,,,,,,,,,,,
CPER_yearly_True_window_3_lags_2_sinusoidal_no_quadratic,True,3,quadratic_lags_2_sinusoidal_no,0.498,0.0,454.532,460.753,True,True,False,0.584,0.387,0,1.415,1.416,0.543,,,1.001,0.965,,,,,,,,,,
CPER_yearly_True_window_3_lags_3_sinusoidal_no_quadratic,True,3,quadratic_lags_3_sinusoidal_no,0.519,0.005,441.664,447.77,True,True,False,0.606,0.378,0,1.419,1.419,0.76,,,,,1.001,0.425,,,,,,,,
CPER_yearly_True_window_3_lags_4_sinusoidal_no_quadratic,True,3,quadratic_lags_4_sinusoidal_no,0.535,0.012,428.256,434.242,True,True,False,0.686,0.168,0,1.42,1.42,0.795,,,,,,,1.001,0.144,,,,,,
CPER_yearly_True_window_3_lags_5_sinusoidal_no_quadratic,True,3,quadratic_lags_5_sinusoidal_no,0.613,0.529,410.571,416.434,True,True,False,0.752,0.47,0,1.442,1.447,0.489,,,,,,,,,1.005,0.009,,,,
CPER_yearly_True_window_3_lags_none_sinusoidal_yes_quadratic,True,3,quadratic_lags_none_sinusoidal_yes,0.671,0.0,468.144,476.199,True,True,False,0.761,0.442,0,1.524,1.642,0.924,,,,,,,,,,,1.091,1.027,0.693,0.001
CPER_yearly_True_window_3_lags_1_sinusoidal_yes_quadratic,True,3,quadratic_lags_1_sinusoidal_yes,0.704,0.0,452.617,462.118,True,True,False,0.95,0.62,0,1.445,1.576,0.603,1.0,0.343,,,,,,,,,1.122,1.008,0.576,0.0
CPER_yearly_True_window_3_lags_2_sinusoidal_yes_quadratic,True,3,quadratic_lags_2_sinusoidal_yes,0.723,0.0,437.757,447.089,True,True,False,1.02,0.605,0,1.475,1.618,0.887,,,1.001,0.932,,,,,,,1.127,1.015,0.739,0.0
CPER_yearly_True_window_3_lags_3_sinusoidal_yes_quadratic,True,3,quadratic_lags_3_sinusoidal_yes,0.733,0.001,425.651,434.809,False,True,False,0.985,0.678,0,1.474,1.607,0.896,,,,,1.001,0.493,,,,,1.123,1.01,0.931,0.0
CPER_yearly_True_window_3_lags_4_sinusoidal_yes_quadratic,True,3,quadratic_lags_4_sinusoidal_yes,0.728,0.001,414.56,423.539,False,True,False,0.948,0.581,0,1.47,1.589,0.992,,,,,,,1.001,0.201,,,1.104,1.015,0.874,0.0
CPER_yearly_True_window_3_lags_5_sinusoidal_yes_quadratic,True,3,quadratic_lags_5_sinusoidal_yes,0.743,0.132,401.394,410.189,False,True,False,1.016,0.685,0,1.496,1.624,0.57,,,,,,,,,1.006,0.029,1.119,1.004,0.825,0.001
CPER_yearly_False_window_4_lags_none_sinusoidal_no_quadratic,False,4,quadratic_lags_none_sinusoidal_no,0.536,0.0,465.698,470.531,True,False,False,0.55,0.401,0,1.593,1.593,0.433,,,,,,,,,,,,,,
CPER_yearly_False_window_4_lags_1_sinusoidal_no_quadratic,False,4,quadratic_lags_1_sinusoidal_no,0.492,0.0,455.997,462.331,True,True,False,0.499,0.37,0,1.473,1.509,0.389,1.036,0.518,,,,,,,,,,,,
CPER_yearly_False_window_4_lags_2_sinusoidal_no_quadratic,False,4,quadratic_lags_2_sinusoidal_no,0.469,0.0,444.469,450.691,True,True,False,0.535,0.328,0,1.483,1.503,0.531,,,1.019,0.986,,,,,,,,,,
CPER_yearly_False_window_4_lags_3_sinusoidal_no_quadratic,False,4,quadratic_lags_3_sinusoidal_no,0.512,0.009,430.822,436.927,True,False,False,0.55,0.342,0,1.499,1.534,0.734,,,,,1.035,0.199,,,,,,,,
CPER_yearly_False_window_4_lags_4_sinusoidal_no_quadratic,False,4,quadratic_lags_4_sinusoidal_no,0.543,0.166,416.314,422.3,True,False,False,0.6,0.3,0,1.495,1.511,0.798,,,,,,,1.016,0.034,,,,,,
CPER_yearly_False_window_4_lags_5_sinusoidal_no_quadratic,False,4,quadratic_lags_5_sinusoidal_no,0.629,0.989,398.084,403.947,True,True,False,0.535,0.451,0,1.524,1.547,0.383,,,,,,,,,1.023,0.002,,,,
