analysis_name,yearly_aggregate,window_size,config_type,r_squared,p_value,aic,bic,is_normal,is_homoscedastic,no_autocorrelation,durbin_watson,cv_r2_score,cv_r2_std,vif_PPT,vif_spline_0,vif_spline_1,vif_spline_2,p_value_spline_0,p_value_spline_1,p_value_spline_2,knots,vif_ortho_PPT_lag1,p_value_lag1,vif_ortho_PPT_lag2,p_value_lag2,vif_ortho_PPT_lag3,p_value_lag3,vif_ortho_PPT_lag4,p_value_lag4,vif_ortho_PPT_lag5,p_value_lag5,vif_ortho_sin_cycle,vif_ortho_cos_cycle,p_value_sin,p_value_cos
CPER_yearly_False_window_6_lags_none_sinusoidal_no_spline,False,6,spline_lags_none_sinusoidal_no,0.585,0.0,449.66,457.715,False,True,False,0.598,0.442,0,1.0,1.0,1.0,1.0,0.039,0.594,0.597,"[np.float64(269.2750001833333), np.float64(301.9092), np.float64(314.529733), np.float64(338.0465), np.float64(396.9256666666667)]",,,,,,,,,,,,,,
CPER_yearly_False_window_6_lags_1_sinusoidal_no_spline,False,6,spline_lags_1_sinusoidal_no,0.558,0.001,439.253,448.754,False,True,False,0.665,-3.13,0,1.0,1.005,1.0,1.005,0.032,0.451,0.925,"[np.float64(269.2750001833333), np.float64(297.307), np.float64(310.42075), np.float64(338.955667), np.float64(396.9256666666667)]",1.01,0.698,,,,,,,,,,,,
CPER_yearly_False_window_6_lags_2_sinusoidal_no_spline,False,6,spline_lags_2_sinusoidal_no,0.591,0.001,425.548,434.88,False,True,False,0.67,0.381,0,1.0,1.11,1.083,1.003,0.075,0.297,0.933,"[np.float64(269.2750001833333), np.float64(297.0575), np.float64(310.2233), np.float64(339.190267), np.float64(396.9256666666667)]",,,1.197,0.136,,,,,,,,,,
CPER_yearly_False_window_6_lags_3_sinusoidal_no_spline,False,6,spline_lags_3_sinusoidal_no,0.634,0.008,411.765,420.923,False,True,False,0.699,0.517,0,1.0,1.135,1.062,1.013,0.088,0.394,0.963,"[np.float64(269.2750001833333), np.float64(297.434), np.float64(310.684017), np.float64(339.424867), np.float64(396.9256666666667)]",,,,,1.21,0.024,,,,,,,,
CPER_yearly_False_window_6_lags_4_sinusoidal_no_spline,False,6,spline_lags_4_sinusoidal_no,0.632,0.028,400.49,409.469,True,True,False,0.716,0.448,0,1.0,1.181,1.035,1.007,0.21,0.467,0.974,"[np.float64(269.2750001833333), np.float64(301.8064), np.float64(318.092667), np.float64(339.659467), np.float64(396.9256666666667)]",,,,,,,1.223,0.019,,,,,,
CPER_yearly_False_window_6_lags_5_sinusoidal_no_spline,False,6,spline_lags_5_sinusoidal_no,0.691,0.279,383.7,392.494,True,True,False,0.659,0.551,0,1.0,1.236,1.046,1.0,0.349,0.435,0.477,"[np.float64(269.27500018333336), np.float64(301.9349), np.float64(319.235667), np.float64(339.894067), np.float64(396.9256666666667)]",,,,,,,,,1.282,0.002,,,,
CPER_yearly_False_window_6_lags_none_sinusoidal_yes_spline,False,6,spline_lags_none_sinusoidal_yes,0.743,0.0,435.926,447.202,True,True,False,0.774,0.499,0,1.0,1.068,1.115,1.067,0.053,0.674,0.181,"[np.float64(269.2750001833333), np.float64(301.9092), np.float64(314.529733), np.float64(338.0465), np.float64(396.9256666666667)]",,,,,,,,,,,1.125,1.125,0.599,0.0
CPER_yearly_False_window_6_lags_1_sinusoidal_yes_spline,False,6,spline_lags_1_sinusoidal_yes,0.805,0.0,413.813,426.481,True,True,False,0.982,0.435,0,1.0,1.105,1.122,1.054,0.074,0.25,0.324,"[np.float64(269.2750001833333), np.float64(297.307), np.float64(310.42075), np.float64(338.955667), np.float64(396.9256666666667)]",1.012,0.515,,,,,,,,,1.192,1.077,0.439,0.0
CPER_yearly_False_window_6_lags_2_sinusoidal_yes_spline,False,6,spline_lags_2_sinusoidal_yes,0.823,0.0,400.359,412.802,True,True,False,0.981,0.586,0,1.0,1.261,1.251,1.028,0.254,0.228,0.422,"[np.float64(269.2750001833333), np.float64(297.0575), np.float64(310.2233), np.float64(339.190267), np.float64(396.9256666666667)]",,,1.234,0.027,,,,,,,1.23,1.075,0.317,0.0
CPER_yearly_False_window_6_lags_3_sinusoidal_yes_spline,False,6,spline_lags_3_sinusoidal_yes,0.847,0.001,386.004,398.214,True,True,False,0.958,0.744,0,1.0,1.27,1.206,1.021,0.371,0.21,0.853,"[np.float64(269.2750001833333), np.float64(297.434), np.float64(310.684017), np.float64(339.424867), np.float64(396.9256666666667)]",,,,,1.248,0.002,,,,,1.189,1.06,0.253,0.0
CPER_yearly_False_window_6_lags_4_sinusoidal_yes_spline,False,6,spline_lags_4_sinusoidal_yes,0.848,0.001,375.333,387.305,True,True,False,0.978,0.775,0,1.0,1.226,1.163,1.035,0.447,0.192,0.822,"[np.float64(269.2750001833333), np.float64(301.8064), np.float64(318.092667), np.float64(339.659467), np.float64(396.9256666666667)]",,,,,,,1.24,0.002,,,1.15,1.034,0.367,0.0
CPER_yearly_False_window_6_lags_5_sinusoidal_yes_spline,False,6,spline_lags_5_sinusoidal_yes,0.854,0.03,363.676,375.402,True,True,False,1.022,0.653,0,1.0,1.288,1.154,1.014,0.683,0.218,0.388,"[np.float64(269.27500018333336), np.float64(301.9349), np.float64(319.235667), np.float64(339.894067), np.float64(396.9256666666667)]",,,,,,,,,1.299,0.001,1.115,1.042,0.741,0.0
CPER_yearly_True_window_6_lags_none_sinusoidal_no_spline,True,6,spline_lags_none_sinusoidal_no,0.585,0.0,449.66,457.715,False,True,False,0.598,0.442,0,1.0,1.0,1.0,1.0,0.039,0.594,0.597,"[np.float64(269.2750001833333), np.float64(301.9092), np.float64(314.529733), np.float64(338.0465), np.float64(396.9256666666667)]",,,,,,,,,,,,,,
CPER_yearly_True_window_6_lags_1_sinusoidal_no_spline,True,6,spline_lags_1_sinusoidal_no,0.558,0.001,439.253,448.754,False,True,False,0.665,-3.13,0,1.0,1.005,1.0,1.005,0.032,0.451,0.925,"[np.float64(269.2750001833333), np.float64(297.307), np.float64(310.42075), np.float64(338.955667), np.float64(396.9256666666667)]",1.01,0.698,,,,,,,,,,,,
CPER_yearly_True_window_6_lags_2_sinusoidal_no_spline,True,6,spline_lags_2_sinusoidal_no,0.591,0.001,425.548,434.88,False,True,False,0.67,0.381,0,1.0,1.11,1.083,1.003,0.075,0.297,0.933,"[np.float64(269.2750001833333), np.float64(297.0575), np.float64(310.2233), np.float64(339.190267), np.float64(396.9256666666667)]",,,1.197,0.136,,,,,,,,,,
CPER_yearly_True_window_6_lags_3_sinusoidal_no_spline,True,6,spline_lags_3_sinusoidal_no,0.634,0.008,411.765,420.923,False,True,False,0.699,0.517,0,1.0,1.135,1.062,1.013,0.088,0.394,0.963,"[np.float64(269.2750001833333), np.float64(297.434), np.float64(310.684017), np.float64(339.424867), np.float64(396.9256666666667)]",,,,,1.21,0.024,,,,,,,,
CPER_yearly_True_window_6_lags_4_sinusoidal_no_spline,True,6,spline_lags_4_sinusoidal_no,0.632,0.028,400.49,409.469,True,True,False,0.716,0.448,0,1.0,1.181,1.035,1.007,0.21,0.467,0.974,"[np.float64(269.2750001833333), np.float64(301.8064), np.float64(318.092667), np.float64(339.659467), np.float64(396.9256666666667)]",,,,,,,1.223,0.019,,,,,,
CPER_yearly_True_window_6_lags_5_sinusoidal_no_spline,True,6,spline_lags_5_sinusoidal_no,0.691,0.279,383.7,392.494,True,True,False,0.659,0.551,0,1.0,1.236,1.046,1.0,0.349,0.435,0.477,"[np.float64(269.27500018333336), np.float64(301.9349), np.float64(319.235667), np.float64(339.894067), np.float64(396.9256666666667)]",,,,,,,,,1.282,0.002,,,,
CPER_yearly_True_window_6_lags_none_sinusoidal_yes_spline,True,6,spline_lags_none_sinusoidal_yes,0.743,0.0,435.926,447.202,True,True,False,0.774,0.499,0,1.0,1.068,1.115,1.067,0.053,0.674,0.181,"[np.float64(269.2750001833333), np.float64(301.9092), np.float64(314.529733), np.float64(338.0465), np.float64(396.9256666666667)]",,,,,,,,,,,1.125,1.125,0.599,0.0
CPER_yearly_True_window_6_lags_1_sinusoidal_yes_spline,True,6,spline_lags_1_sinusoidal_yes,0.805,0.0,413.813,426.481,True,True,False,0.982,0.435,0,1.0,1.105,1.122,1.054,0.074,0.25,0.324,"[np.float64(269.2750001833333), np.float64(297.307), np.float64(310.42075), np.float64(338.955667), np.float64(396.9256666666667)]",1.012,0.515,,,,,,,,,1.192,1.077,0.439,0.0
CPER_yearly_True_window_6_lags_2_sinusoidal_yes_spline,True,6,spline_lags_2_sinusoidal_yes,0.823,0.0,400.359,412.802,True,True,False,0.981,0.586,0,1.0,1.261,1.251,1.028,0.254,0.228,0.422,"[np.float64(269.2750001833333), np.float64(297.0575), np.float64(310.2233), np.float64(339.190267), np.float64(396.9256666666667)]",,,1.234,0.027,,,,,,,1.23,1.075,0.317,0.0
CPER_yearly_True_window_6_lags_3_sinusoidal_yes_spline,True,6,spline_lags_3_sinusoidal_yes,0.847,0.001,386.004,398.214,True,True,False,0.958,0.744,0,1.0,1.27,1.206,1.021,0.371,0.21,0.853,"[np.float64(269.2750001833333), np.float64(297.434), np.float64(310.684017), np.float64(339.424867), np.float64(396.9256666666667)]",,,,,1.248,0.002,,,,,1.189,1.06,0.253,0.0
CPER_yearly_True_window_6_lags_4_sinusoidal_yes_spline,True,6,spline_lags_4_sinusoidal_yes,0.848,0.001,375.333,387.305,True,True,False,0.978,0.775,0,1.0,1.226,1.163,1.035,0.447,0.192,0.822,"[np.float64(269.2750001833333), np.float64(301.8064), np.float64(318.092667), np.float64(339.659467), np.float64(396.9256666666667)]",,,,,,,1.24,0.002,,,1.15,1.034,0.367,0.0
CPER_yearly_True_window_6_lags_5_sinusoidal_yes_spline,True,6,spline_lags_5_sinusoidal_yes,0.854,0.03,363.676,375.402,True,True,False,1.022,0.653,0,1.0,1.288,1.154,1.014,0.683,0.218,0.388,"[np.float64(269.27500018333336), np.float64(301.9349), np.float64(319.235667), np.float64(339.894067), np.float64(396.9256666666667)]",,,,,,,,,1.299,0.001,1.115,1.042,0.741,0.0
CPER_yearly_False_window_7_lags_none_sinusoidal_no_spline,False,7,spline_lags_none_sinusoidal_no,0.555,0.0,442.44,450.495,True,True,False,0.605,-0.262,0,1.0,1.0,1.0,1.0,0.016,0.434,0.979,"[np.float64(272.4994287285714), np.float64(302.535771), np.float64(313.064267), np.float64(333.568286), np.float64(381.9188571428571)]",,,,,,,,,,,,,,
CPER_yearly_False_window_7_lags_1_sinusoidal_no_spline,False,7,spline_lags_1_sinusoidal_no,0.547,0.0,432.446,441.947,False,True,False,0.71,0.38,0,1.0,1.057,1.002,1.032,0.024,0.368,0.697,"[np.float64(272.4994287285714), np.float64(302.514), np.float64(314.152333), np.float64(332.464), np.float64(381.9188571428571)]",1.091,0.582,,,,,,,,,,,,
CPER_yearly_False_window_7_lags_2_sinusoidal_no_spline,False,7,spline_lags_2_sinusoidal_no,0.613,0.002,416.613,425.945,True,True,False,0.775,0.383,0,1.0,1.06,1.08,1.019,0.024,0.235,0.996,"[np.float64(272.4994287285714), np.float64(296.4636), np.float64(309.313338), np.float64(332.684857), np.float64(381.9188571428571)]",,,1.159,0.034,,,,,,,,,,
CPER_yearly_False_window_7_lags_3_sinusoidal_no_spline,False,7,spline_lags_3_sinusoidal_no,0.666,0.017,401.811,410.969,True,True,False,0.86,0.372,0,1.0,1.162,1.024,1.0,0.051,0.455,0.942,"[np.float64(272.4994287285714), np.float64(302.509286), np.float64(309.616021), np.float64(332.905714), np.float64(381.9188571428571)]",,,,,1.187,0.005,,,,,,,,
CPER_yearly_False_window_7_lags_4_sinusoidal_no_spline,False,7,spline_lags_4_sinusoidal_no,0.704,0.084,386.474,395.453,True,True,False,0.765,0.614,0,1.0,1.114,1.025,1.018,0.026,0.521,0.362,"[np.float64(272.4994287285714), np.float64(302.316486), np.float64(311.144733), np.float64(333.126572), np.float64(381.9188571428571)]",,,,,,,1.157,0.001,,,,,,
CPER_yearly_False_window_7_lags_5_sinusoidal_no_spline,False,7,spline_lags_5_sinusoidal_no,0.712,0.545,375.011,383.805,True,True,False,0.845,0.538,0,1.0,1.268,1.019,1.005,0.123,0.684,0.371,"[np.float64(272.49942872857144), np.float64(302.508972), np.float64(310.91602), np.float64(333.347429), np.float64(381.9188571428572)]",,,,,,,,,1.292,0.001,,,,
CPER_yearly_False_window_7_lags_none_sinusoidal_yes_spline,False,7,spline_lags_none_sinusoidal_yes,0.754,0.0,424.519,435.795,True,True,False,0.77,0.532,0,1.0,1.06,1.093,1.042,0.007,0.792,0.436,"[np.float64(272.4994287285714), np.float64(302.535771), np.float64(313.064267), np.float64(333.568286), np.float64(381.9188571428571)]",,,,,,,,,,,1.097,1.098,0.97,0.0
CPER_yearly_False_window_7_lags_1_sinusoidal_yes_spline,False,7,spline_lags_1_sinusoidal_yes,0.86,0.0,394.336,407.004,False,True,False,0.929,0.699,0,1.0,1.11,1.134,1.109,0.002,0.11,0.027,"[np.float64(272.4994287285714), np.float64(302.514), np.float64(314.152333), np.float64(332.464), np.float64(381.9188571428571)]",1.098,0.114,,,,,,,,,1.203,1.05,0.431,0.0
CPER_yearly_False_window_7_lags_2_sinusoidal_yes_spline,False,7,spline_lags_2_sinusoidal_yes,0.844,0.001,388.882,401.325,True,True,False,0.849,0.349,0,1.0,1.235,1.262,1.03,0.064,0.167,0.76,"[np.float64(272.4994287285714), np.float64(296.4636), np.float64(309.313338), np.float64(332.684857), np.float64(381.9188571428571)]",,,1.199,0.002,,,,,,,1.252,1.075,0.522,0.0
CPER_yearly_False_window_7_lags_3_sinusoidal_yes_spline,False,7,spline_lags_3_sinusoidal_yes,0.866,0.005,374.662,386.873,True,True,False,0.857,0.67,0,1.0,1.305,1.177,1.004,0.121,0.125,0.821,"[np.float64(272.4994287285714), np.float64(302.509286), np.float64(309.616021), np.float64(332.905714), np.float64(381.9188571428571)]",,,,,1.223,0.0,,,,,1.223,1.041,0.361,0.0
CPER_yearly_False_window_7_lags_4_sinusoidal_yes_spline,False,7,spline_lags_4_sinusoidal_yes,0.875,0.014,362.086,374.058,True,True,False,1.024,0.794,0,1.0,1.22,1.148,1.037,0.073,0.147,0.198,"[np.float64(272.4994287285714), np.float64(302.316486), np.float64(311.144733), np.float64(333.126572), np.float64(381.9188571428571)]",,,,,,,1.182,0.0,,,1.162,1.062,0.674,0.0
CPER_yearly_False_window_7_lags_5_sinusoidal_yes_spline,False,7,spline_lags_5_sinusoidal_yes,0.876,0.066,352.135,363.861,True,True,False,1.111,0.804,0,1.0,1.32,1.132,1.008,0.143,0.231,0.162,"[np.float64(272.49942872857144), np.float64(302.508972), np.float64(310.91602), np.float64(333.347429), np.float64(381.9188571428572)]",,,,,,,,,1.311,0.0,1.122,1.028,0.525,0.0
CPER_yearly_True_window_7_lags_none_sinusoidal_no_spline,True,7,spline_lags_none_sinusoidal_no,0.555,0.0,442.44,450.495,True,True,False,0.605,-0.262,0,1.0,1.0,1.0,1.0,0.016,0.434,0.979,"[np.float64(272.4994287285714), np.float64(302.535771), np.float64(313.064267), np.float64(333.568286), np.float64(381.9188571428571)]",,,,,,,,,,,,,,
CPER_yearly_True_window_7_lags_1_sinusoidal_no_spline,True,7,spline_lags_1_sinusoidal_no,0.547,0.0,432.446,441.947,False,True,False,0.71,0.38,0,1.0,1.057,1.002,1.032,0.024,0.368,0.697,"[np.float64(272.4994287285714), np.float64(302.514), np.float64(314.152333), np.float64(332.464), np.float64(381.9188571428571)]",1.091,0.582,,,,,,,,,,,,
CPER_yearly_True_window_7_lags_2_sinusoidal_no_spline,True,7,spline_lags_2_sinusoidal_no,0.613,0.002,416.613,425.945,True,True,False,0.775,0.383,0,1.0,1.06,1.08,1.019,0.024,0.235,0.996,"[np.float64(272.4994287285714), np.float64(296.4636), np.float64(309.313338), np.float64(332.684857), np.float64(381.9188571428571)]",,,1.159,0.034,,,,,,,,,,
CPER_yearly_True_window_7_lags_3_sinusoidal_no_spline,True,7,spline_lags_3_sinusoidal_no,0.666,0.017,401.811,410.969,True,True,False,0.86,0.372,0,1.0,1.162,1.024,1.0,0.051,0.455,0.942,"[np.float64(272.4994287285714), np.float64(302.509286), np.float64(309.616021), np.float64(332.905714), np.float64(381.9188571428571)]",,,,,1.187,0.005,,,,,,,,
CPER_yearly_True_window_7_lags_4_sinusoidal_no_spline,True,7,spline_lags_4_sinusoidal_no,0.704,0.084,386.474,395.453,True,True,False,0.765,0.614,0,1.0,1.114,1.025,1.018,0.026,0.521,0.362,"[np.float64(272.4994287285714), np.float64(302.316486), np.float64(311.144733), np.float64(333.126572), np.float64(381.9188571428571)]",,,,,,,1.157,0.001,,,,,,
CPER_yearly_True_window_7_lags_5_sinusoidal_no_spline,True,7,spline_lags_5_sinusoidal_no,0.712,0.545,375.011,383.805,True,True,False,0.845,0.538,0,1.0,1.268,1.019,1.005,0.123,0.684,0.371,"[np.float64(272.49942872857144), np.float64(302.508972), np.float64(310.91602), np.float64(333.347429), np.float64(381.9188571428572)]",,,,,,,,,1.292,0.001,,,,
CPER_yearly_True_window_7_lags_none_sinusoidal_yes_spline,True,7,spline_lags_none_sinusoidal_yes,0.754,0.0,424.519,435.795,True,True,False,0.77,0.532,0,1.0,1.06,1.093,1.042,0.007,0.792,0.436,"[np.float64(272.4994287285714), np.float64(302.535771), np.float64(313.064267), np.float64(333.568286), np.float64(381.9188571428571)]",,,,,,,,,,,1.097,1.098,0.97,0.0
CPER_yearly_True_window_7_lags_1_sinusoidal_yes_spline,True,7,spline_lags_1_sinusoidal_yes,0.86,0.0,394.336,407.004,False,True,False,0.929,0.699,0,1.0,1.11,1.134,1.109,0.002,0.11,0.027,"[np.float64(272.4994287285714), np.float64(302.514), np.float64(314.152333), np.float64(332.464), np.float64(381.9188571428571)]",1.098,0.114,,,,,,,,,1.203,1.05,0.431,0.0
CPER_yearly_True_window_7_lags_2_sinusoidal_yes_spline,True,7,spline_lags_2_sinusoidal_yes,0.844,0.001,388.882,401.325,True,True,False,0.849,0.349,0,1.0,1.235,1.262,1.03,0.064,0.167,0.76,"[np.float64(272.4994287285714), np.float64(296.4636), np.float64(309.313338), np.float64(332.684857), np.float64(381.9188571428571)]",,,1.199,0.002,,,,,,,1.252,1.075,0.522,0.0
CPER_yearly_True_window_7_lags_3_sinusoidal_yes_spline,True,7,spline_lags_3_sinusoidal_yes,0.866,0.005,374.662,386.873,True,True,False,0.857,0.67,0,1.0,1.305,1.177,1.004,0.121,0.125,0.821,"[np.float64(272.4994287285714), np.float64(302.509286), np.float64(309.616021), np.float64(332.905714), np.float64(381.9188571428571)]",,,,,1.223,0.0,,,,,1.223,1.041,0.361,0.0
CPER_yearly_True_window_7_lags_4_sinusoidal_yes_spline,True,7,spline_lags_4_sinusoidal_yes,0.875,0.014,362.086,374.058,True,True,False,1.024,0.794,0,1.0,1.22,1.148,1.037,0.073,0.147,0.198,"[np.float64(272.4994287285714), np.float64(302.316486), np.float64(311.144733), np.float64(333.126572), np.float64(381.9188571428571)]",,,,,,,1.182,0.0,,,1.162,1.062,0.674,0.0
CPER_yearly_True_window_7_lags_5_sinusoidal_yes_spline,True,7,spline_lags_5_sinusoidal_yes,0.876,0.066,352.135,363.861,True,True,False,1.111,0.804,0,1.0,1.32,1.132,1.008,0.143,0.231,0.162,"[np.float64(272.49942872857144), np.float64(302.508972), np.float64(310.91602), np.float64(333.347429), np.float64(381.9188571428572)]",,,,,,,,,1.311,0.0,1.122,1.028,0.525,0.0
CPER_yearly_False_window_8_lags_none_sinusoidal_no_spline,False,8,spline_lags_none_sinusoidal_no,0.531,0.0,435.867,443.922,False,True,False,0.595,0.392,0,1.0,1.0,1.0,1.0,0.034,0.121,0.904,"[np.float64(277.1085001375), np.float64(306.25905), np.float64(322.040136), np.float64(337.22512), np.float64(380.79425)]",,,,,,,,,,,,,,
CPER_yearly_False_window_8_lags_1_sinusoidal_no_spline,False,8,spline_lags_1_sinusoidal_no,0.544,0.004,424.036,433.537,True,True,False,0.889,0.335,0,1.0,1.0,1.007,1.008,0.008,0.619,0.628,"[np.float64(277.1085001375), np.float64(303.4915), np.float64(314.879083), np.float64(330.2), np.float64(380.79425)]",1.014,0.163,,,,,,,,,,,,
CPER_yearly_False_window_8_lags_2_sinusoidal_no_spline,False,8,spline_lags_2_sinusoidal_no,0.613,0.009,408.28,417.612,True,True,False,0.79,0.067,0,1.0,1.059,1.036,1.027,0.022,0.344,0.671,"[np.float64(277.1085001375), np.float64(301.225375), np.float64(310.130825), np.float64(332.38965), np.float64(380.79425)]",,,1.123,0.01,,,,,,,,,,
CPER_yearly_False_window_8_lags_3_sinusoidal_no_spline,False,8,spline_lags_3_sinusoidal_no,0.699,0.088,390.33,399.488,True,True,False,0.854,0.558,0,1.0,1.096,1.006,1.0,0.015,0.704,0.88,"[np.float64(277.1085001375), np.float64(301.200188), np.float64(309.70855), np.float64(334.5793), np.float64(380.79425000000003)]",,,,,1.102,0.0,,,,,,,,
CPER_yearly_False_window_8_lags_4_sinusoidal_no_spline,False,8,spline_lags_4_sinusoidal_no,0.767,0.413,370.677,379.656,True,True,False,1.017,0.469,0,1.0,1.097,1.008,1.029,0.006,0.832,0.246,"[np.float64(277.1085001375), np.float64(301.2153), np.float64(310.169983), np.float64(336.76895), np.float64(380.79425000000003)]",,,,,,,1.134,0.0,,,,,,
CPER_yearly_False_window_8_lags_5_sinusoidal_no_spline,False,8,spline_lags_5_sinusoidal_no,0.795,0.654,356.309,365.104,False,True,False,0.86,0.393,0,1.0,1.119,1.048,1.012,0.007,0.617,0.355,"[np.float64(277.1085001375), np.float64(301.19515), np.float64(309.769933), np.float64(326.255938), np.float64(380.79425)]",,,,,,,,,1.179,0.0,,,,
CPER_yearly_False_window_8_lags_none_sinusoidal_yes_spline,False,8,spline_lags_none_sinusoidal_yes,0.736,0.001,418.585,429.862,True,True,False,0.888,0.241,0,1.0,1.048,1.129,1.122,0.004,0.726,0.144,"[np.float64(277.1085001375), np.float64(306.25905), np.float64(322.040136), np.float64(337.22512), np.float64(380.79425)]",,,,,,,,,,,1.162,1.137,0.34,0.0
CPER_yearly_False_window_8_lags_1_sinusoidal_yes_spline,False,8,spline_lags_1_sinusoidal_yes,0.785,0.001,400.987,413.655,False,True,False,0.888,0.324,0,1.0,1.147,1.197,1.01,0.013,0.357,0.596,"[np.float64(277.1085001375), np.float64(303.4915), np.float64(314.879083), np.float64(330.2), np.float64(380.79425)]",1.016,0.059,,,,,,,,,1.302,1.035,0.382,0.0
CPER_yearly_False_window_8_lags_2_sinusoidal_yes_spline,False,8,spline_lags_2_sinusoidal_yes,0.801,0.016,389.107,401.55,True,True,False,0.863,0.334,0,1.0,1.45,1.229,1.029,0.193,0.424,0.591,"[np.float64(277.1085001375), np.float64(301.225375), np.float64(310.130825), np.float64(332.38965), np.float64(380.79425)]",,,1.167,0.001,,,,,,,1.432,1.109,0.272,0.0
CPER_yearly_False_window_8_lags_3_sinusoidal_yes_spline,False,8,spline_lags_3_sinusoidal_yes,0.839,0.065,373.119,385.33,True,True,False,0.823,0.677,0,1.0,1.581,1.161,1.007,0.284,0.479,0.894,"[np.float64(277.1085001375), np.float64(301.200188), np.float64(309.70855), np.float64(334.5793), np.float64(380.79425000000003)]",,,,,1.155,0.0,,,,,1.469,1.125,0.219,0.0
CPER_yearly_False_window_8_lags_4_sinusoidal_yes_spline,False,8,spline_lags_4_sinusoidal_yes,0.864,0.204,356.731,368.703,True,True,False,1.079,0.689,0,1.0,1.417,1.141,1.048,0.082,0.581,0.108,"[np.float64(277.1085001375), np.float64(301.2153), np.float64(310.169983), np.float64(336.76895), np.float64(380.79425000000003)]",,,,,,,1.179,0.0,,,1.312,1.116,0.434,0.0
