analysis_name,yearly_aggregate,window_size,config_type,r_squared,p_value,aic,bic,is_normal,is_homoscedastic,no_autocorrelation,durbin_watson,cv_r2_score,cv_r2_std,vif_PPT,vif_spline_0,vif_spline_1,vif_spline_2,p_value_spline_0,p_value_spline_1,p_value_spline_2,knots,vif_ortho_PPT_lag1,p_value_lag1,vif_ortho_PPT_lag2,p_value_lag2,vif_ortho_PPT_lag3,p_value_lag3,vif_ortho_PPT_lag4,p_value_lag4,vif_ortho_PPT_lag5,p_value_lag5,vif_ortho_sin_cycle,vif_ortho_cos_cycle,p_value_sin,p_value_cos
CPER_yearly_False_window_8_lags_5_sinusoidal_yes_spline,False,8,spline_lags_5_sinusoidal_yes,0.86,0.575,348.11,359.835,True,True,False,0.939,0.54,0,1.0,1.395,1.238,1.051,0.055,0.86,0.35,"[np.float64(277.1085001375), np.float64(301.19515), np.float64(309.769933), np.float64(326.255938), np.float64(380.79425)]",,,,,,,,,1.246,0.0,1.311,1.127,0.696,0.003
CPER_yearly_True_window_8_lags_none_sinusoidal_no_spline,True,8,spline_lags_none_sinusoidal_no,0.531,0.0,435.867,443.922,False,True,False,0.595,0.392,0,1.0,1.0,1.0,1.0,0.034,0.121,0.904,"[np.float64(277.1085001375), np.float64(306.25905), np.float64(322.040136), np.float64(337.22512), np.float64(380.79425)]",,,,,,,,,,,,,,
CPER_yearly_True_window_8_lags_1_sinusoidal_no_spline,True,8,spline_lags_1_sinusoidal_no,0.544,0.004,424.036,433.537,True,True,False,0.889,0.335,0,1.0,1.0,1.007,1.008,0.008,0.619,0.628,"[np.float64(277.1085001375), np.float64(303.4915), np.float64(314.879083), np.float64(330.2), np.float64(380.79425)]",1.014,0.163,,,,,,,,,,,,
CPER_yearly_True_window_8_lags_2_sinusoidal_no_spline,True,8,spline_lags_2_sinusoidal_no,0.613,0.009,408.28,417.612,True,True,False,0.79,0.067,0,1.0,1.059,1.036,1.027,0.022,0.344,0.671,"[np.float64(277.1085001375), np.float64(301.225375), np.float64(310.130825), np.float64(332.38965), np.float64(380.79425)]",,,1.123,0.01,,,,,,,,,,
CPER_yearly_True_window_8_lags_3_sinusoidal_no_spline,True,8,spline_lags_3_sinusoidal_no,0.699,0.088,390.33,399.488,True,True,False,0.854,0.558,0,1.0,1.096,1.006,1.0,0.015,0.704,0.88,"[np.float64(277.1085001375), np.float64(301.200188), np.float64(309.70855), np.float64(334.5793), np.float64(380.79425000000003)]",,,,,1.102,0.0,,,,,,,,
CPER_yearly_True_window_8_lags_4_sinusoidal_no_spline,True,8,spline_lags_4_sinusoidal_no,0.767,0.413,370.677,379.656,True,True,False,1.017,0.469,0,1.0,1.097,1.008,1.029,0.006,0.832,0.246,"[np.float64(277.1085001375), np.float64(301.2153), np.float64(310.169983), np.float64(336.76895), np.float64(380.79425000000003)]",,,,,,,1.134,0.0,,,,,,
CPER_yearly_True_window_8_lags_5_sinusoidal_no_spline,True,8,spline_lags_5_sinusoidal_no,0.795,0.654,356.309,365.104,False,True,False,0.86,0.393,0,1.0,1.119,1.048,1.012,0.007,0.617,0.355,"[np.float64(277.1085001375), np.float64(301.19515), np.float64(309.769933), np.float64(326.255938), np.float64(380.79425)]",,,,,,,,,1.179,0.0,,,,
CPER_yearly_True_window_8_lags_none_sinusoidal_yes_spline,True,8,spline_lags_none_sinusoidal_yes,0.736,0.001,418.585,429.862,True,True,False,0.888,0.241,0,1.0,1.048,1.129,1.122,0.004,0.726,0.144,"[np.float64(277.1085001375), np.float64(306.25905), np.float64(322.040136), np.float64(337.22512), np.float64(380.79425)]",,,,,,,,,,,1.162,1.137,0.34,0.0
CPER_yearly_True_window_8_lags_1_sinusoidal_yes_spline,True,8,spline_lags_1_sinusoidal_yes,0.785,0.001,400.987,413.655,False,True,False,0.888,0.324,0,1.0,1.147,1.197,1.01,0.013,0.357,0.596,"[np.float64(277.1085001375), np.float64(303.4915), np.float64(314.879083), np.float64(330.2), np.float64(380.79425)]",1.016,0.059,,,,,,,,,1.302,1.035,0.382,0.0
CPER_yearly_True_window_8_lags_2_sinusoidal_yes_spline,True,8,spline_lags_2_sinusoidal_yes,0.801,0.016,389.107,401.55,True,True,False,0.863,0.334,0,1.0,1.45,1.229,1.029,0.193,0.424,0.591,"[np.float64(277.1085001375), np.float64(301.225375), np.float64(310.130825), np.float64(332.38965), np.float64(380.79425)]",,,1.167,0.001,,,,,,,1.432,1.109,0.272,0.0
CPER_yearly_True_window_8_lags_3_sinusoidal_yes_spline,True,8,spline_lags_3_sinusoidal_yes,0.839,0.065,373.119,385.33,True,True,False,0.823,0.677,0,1.0,1.581,1.161,1.007,0.284,0.479,0.894,"[np.float64(277.1085001375), np.float64(301.200188), np.float64(309.70855), np.float64(334.5793), np.float64(380.79425000000003)]",,,,,1.155,0.0,,,,,1.469,1.125,0.219,0.0
CPER_yearly_True_window_8_lags_4_sinusoidal_yes_spline,True,8,spline_lags_4_sinusoidal_yes,0.864,0.204,356.731,368.703,True,True,False,1.079,0.689,0,1.0,1.417,1.141,1.048,0.082,0.581,0.108,"[np.float64(277.1085001375), np.float64(301.2153), np.float64(310.169983), np.float64(336.76895), np.float64(380.79425000000003)]",,,,,,,1.179,0.0,,,1.312,1.116,0.434,0.0
CPER_yearly_True_window_8_lags_5_sinusoidal_yes_spline,True,8,spline_lags_5_sinusoidal_yes,0.86,0.575,348.11,359.835,True,True,False,0.939,0.54,0,1.0,1.395,1.238,1.051,0.055,0.86,0.35,"[np.float64(277.1085001375), np.float64(301.19515), np.float64(309.769933), np.float64(326.255938), np.float64(380.79425)]",,,,,,,,,1.246,0.0,1.311,1.127,0.696,0.003
CPER_yearly_False_window_9_lags_none_sinusoidal_no_spline,False,9,spline_lags_none_sinusoidal_no,0.448,0.0,433.506,441.561,True,True,False,0.424,0.257,0,1.0,1.0,1.0,1.0,0.139,0.167,0.954,"[np.float64(280.5804445666667), np.float64(306.911022), np.float64(318.973761), np.float64(333.891147), np.float64(370.3471111111111)]",,,,,,,,,,,,,,
CPER_yearly_False_window_9_lags_1_sinusoidal_no_spline,False,9,spline_lags_1_sinusoidal_no,0.464,0.003,422.437,431.938,True,True,False,0.721,0.313,0,1.0,1.011,1.001,1.044,0.088,0.338,0.693,"[np.float64(280.58044456666664), np.float64(304.216825), np.float64(316.137667), np.float64(325.154222), np.float64(370.3471111111111)]",1.055,0.193,,,,,,,,,,,,
CPER_yearly_False_window_9_lags_2_sinusoidal_no_spline,False,9,spline_lags_2_sinusoidal_no,0.595,0.016,402.594,411.926,True,True,False,0.681,0.288,0,1.0,1.04,1.048,1.048,0.095,0.233,0.358,"[np.float64(280.58044456666664), np.float64(302.015222), np.float64(311.160703), np.float64(325.362667), np.float64(370.3471111111111)]",,,1.137,0.002,,,,,,,,,,
CPER_yearly_False_window_9_lags_3_sinusoidal_no_spline,False,9,spline_lags_3_sinusoidal_no,0.667,0.113,386.13,395.288,True,True,False,0.834,0.6,0,1.0,1.095,1.012,1.0,0.122,0.654,0.775,"[np.float64(280.58044456666664), np.float64(304.202298), np.float64(310.026756), np.float64(325.571111), np.float64(370.34711111111113)]",,,,,1.108,0.0,,,,,,,,
CPER_yearly_False_window_9_lags_4_sinusoidal_no_spline,False,9,spline_lags_4_sinusoidal_no,0.747,0.439,365.975,374.954,True,True,False,0.937,0.521,0,1.0,1.032,1.016,1.005,0.011,0.791,0.606,"[np.float64(280.58044456666664), np.float64(302.001111), np.float64(309.597778), np.float64(325.779556), np.float64(370.34711111111113)]",,,,,,,1.053,0.0,,,,,,
CPER_yearly_False_window_9_lags_5_sinusoidal_no_spline,False,9,spline_lags_5_sinusoidal_no,0.811,0.378,346.972,355.766,True,True,False,1.188,0.47,0,1.0,1.091,1.008,1.004,0.015,0.535,0.882,"[np.float64(280.58044456666664), np.float64(302.250445), np.float64(310.36483), np.float64(326.884667), np.float64(370.3471111111111)]",,,,,,,,,1.104,0.0,,,,
CPER_yearly_False_window_9_lags_none_sinusoidal_yes_spline,False,9,spline_lags_none_sinusoidal_yes,0.703,0.002,414.542,425.818,True,True,False,0.677,0.35,0,1.0,1.036,1.061,1.049,0.013,0.603,0.3,"[np.float64(280.5804445666667), np.float64(306.911022), np.float64(318.973761), np.float64(333.891147), np.float64(370.3471111111111)]",,,,,,,,,,,1.068,1.078,0.9,0.0
CPER_yearly_False_window_9_lags_1_sinusoidal_yes_spline,False,9,spline_lags_1_sinusoidal_yes,0.783,0.007,393.931,406.599,True,True,False,0.922,0.646,0,1.0,1.079,1.136,1.117,0.01,0.239,0.165,"[np.float64(280.58044456666664), np.float64(304.216825), np.float64(316.137667), np.float64(325.154222), np.float64(370.3471111111111)]",1.063,0.02,,,,,,,,,1.261,1.007,0.335,0.0
CPER_yearly_False_window_9_lags_2_sinusoidal_yes_spline,False,9,spline_lags_2_sinusoidal_yes,0.803,0.08,381.373,393.816,True,True,False,0.92,0.649,0,1.0,1.279,1.206,1.06,0.229,0.234,0.265,"[np.float64(280.58044456666664), np.float64(302.015222), np.float64(311.160703), np.float64(325.362667), np.float64(370.3471111111111)]",,,1.17,0.0,,,,,,,1.331,1.043,0.235,0.0
CPER_yearly_False_window_9_lags_3_sinusoidal_yes_spline,False,9,spline_lags_3_sinusoidal_yes,0.832,0.203,366.929,379.14,True,True,False,0.799,0.613,0,1.0,1.305,1.154,1.004,0.257,0.403,0.926,"[np.float64(280.58044456666664), np.float64(304.202298), np.float64(310.026756), np.float64(325.571111), np.float64(370.34711111111113)]",,,,,1.138,0.0,,,,,1.306,1.018,0.257,0.0
CPER_yearly_False_window_9_lags_4_sinusoidal_yes_spline,False,9,spline_lags_4_sinusoidal_yes,0.843,0.278,354.331,366.303,True,True,False,1.034,0.675,0,1.0,1.244,1.128,1.031,0.051,0.533,0.533,"[np.float64(280.58044456666664), np.float64(302.001111), np.float64(309.597778), np.float64(325.779556), np.float64(370.34711111111113)]",,,,,,,1.07,0.0,,,1.248,1.086,0.9,0.001
CPER_yearly_False_window_9_lags_5_sinusoidal_yes_spline,False,9,spline_lags_5_sinusoidal_yes,0.882,0.856,335.909,347.635,True,True,False,1.208,0.63,0,1.0,1.219,1.118,1.028,0.023,0.919,0.679,"[np.float64(280.58044456666664), np.float64(302.250445), np.float64(310.36483), np.float64(326.884667), np.float64(370.3471111111111)]",,,,,,,,,1.121,0.0,1.193,1.05,0.345,0.001
CPER_yearly_True_window_9_lags_none_sinusoidal_no_spline,True,9,spline_lags_none_sinusoidal_no,0.448,0.0,433.506,441.561,True,True,False,0.424,0.257,0,1.0,1.0,1.0,1.0,0.139,0.167,0.954,"[np.float64(280.5804445666667), np.float64(306.911022), np.float64(318.973761), np.float64(333.891147), np.float64(370.3471111111111)]",,,,,,,,,,,,,,
CPER_yearly_True_window_9_lags_1_sinusoidal_no_spline,True,9,spline_lags_1_sinusoidal_no,0.464,0.003,422.437,431.938,True,True,False,0.721,0.313,0,1.0,1.011,1.001,1.044,0.088,0.338,0.693,"[np.float64(280.58044456666664), np.float64(304.216825), np.float64(316.137667), np.float64(325.154222), np.float64(370.3471111111111)]",1.055,0.193,,,,,,,,,,,,
CPER_yearly_True_window_9_lags_2_sinusoidal_no_spline,True,9,spline_lags_2_sinusoidal_no,0.595,0.016,402.594,411.926,True,True,False,0.681,0.288,0,1.0,1.04,1.048,1.048,0.095,0.233,0.358,"[np.float64(280.58044456666664), np.float64(302.015222), np.float64(311.160703), np.float64(325.362667), np.float64(370.3471111111111)]",,,1.137,0.002,,,,,,,,,,
CPER_yearly_True_window_9_lags_3_sinusoidal_no_spline,True,9,spline_lags_3_sinusoidal_no,0.667,0.113,386.13,395.288,True,True,False,0.834,0.6,0,1.0,1.095,1.012,1.0,0.122,0.654,0.775,"[np.float64(280.58044456666664), np.float64(304.202298), np.float64(310.026756), np.float64(325.571111), np.float64(370.34711111111113)]",,,,,1.108,0.0,,,,,,,,
CPER_yearly_True_window_9_lags_4_sinusoidal_no_spline,True,9,spline_lags_4_sinusoidal_no,0.747,0.439,365.975,374.954,True,True,False,0.937,0.521,0,1.0,1.032,1.016,1.005,0.011,0.791,0.606,"[np.float64(280.58044456666664), np.float64(302.001111), np.float64(309.597778), np.float64(325.779556), np.float64(370.34711111111113)]",,,,,,,1.053,0.0,,,,,,
CPER_yearly_True_window_9_lags_5_sinusoidal_no_spline,True,9,spline_lags_5_sinusoidal_no,0.811,0.378,346.972,355.766,True,True,False,1.188,0.47,0,1.0,1.091,1.008,1.004,0.015,0.535,0.882,"[np.float64(280.58044456666664), np.float64(302.250445), np.float64(310.36483), np.float64(326.884667), np.float64(370.3471111111111)]",,,,,,,,,1.104,0.0,,,,
CPER_yearly_True_window_9_lags_none_sinusoidal_yes_spline,True,9,spline_lags_none_sinusoidal_yes,0.703,0.002,414.542,425.818,True,True,False,0.677,0.35,0,1.0,1.036,1.061,1.049,0.013,0.603,0.3,"[np.float64(280.5804445666667), np.float64(306.911022), np.float64(318.973761), np.float64(333.891147), np.float64(370.3471111111111)]",,,,,,,,,,,1.068,1.078,0.9,0.0
CPER_yearly_True_window_9_lags_1_sinusoidal_yes_spline,True,9,spline_lags_1_sinusoidal_yes,0.783,0.007,393.931,406.599,True,True,False,0.922,0.646,0,1.0,1.079,1.136,1.117,0.01,0.239,0.165,"[np.float64(280.58044456666664), np.float64(304.216825), np.float64(316.137667), np.float64(325.154222), np.float64(370.3471111111111)]",1.063,0.02,,,,,,,,,1.261,1.007,0.335,0.0
CPER_yearly_True_window_9_lags_2_sinusoidal_yes_spline,True,9,spline_lags_2_sinusoidal_yes,0.803,0.08,381.373,393.816,True,True,False,0.92,0.649,0,1.0,1.279,1.206,1.06,0.229,0.234,0.265,"[np.float64(280.58044456666664), np.float64(302.015222), np.float64(311.160703), np.float64(325.362667), np.float64(370.3471111111111)]",,,1.17,0.0,,,,,,,1.331,1.043,0.235,0.0
CPER_yearly_True_window_9_lags_3_sinusoidal_yes_spline,True,9,spline_lags_3_sinusoidal_yes,0.832,0.203,366.929,379.14,True,True,False,0.799,0.613,0,1.0,1.305,1.154,1.004,0.257,0.403,0.926,"[np.float64(280.58044456666664), np.float64(304.202298), np.float64(310.026756), np.float64(325.571111), np.float64(370.34711111111113)]",,,,,1.138,0.0,,,,,1.306,1.018,0.257,0.0
CPER_yearly_True_window_9_lags_4_sinusoidal_yes_spline,True,9,spline_lags_4_sinusoidal_yes,0.843,0.278,354.331,366.303,True,True,False,1.034,0.675,0,1.0,1.244,1.128,1.031,0.051,0.533,0.533,"[np.float64(280.58044456666664), np.float64(302.001111), np.float64(309.597778), np.float64(325.779556), np.float64(370.34711111111113)]",,,,,,,1.07,0.0,,,1.248,1.086,0.9,0.001
CPER_yearly_True_window_9_lags_5_sinusoidal_yes_spline,True,9,spline_lags_5_sinusoidal_yes,0.882,0.856,335.909,347.635,True,True,False,1.208,0.63,0,1.0,1.219,1.118,1.028,0.023,0.919,0.679,"[np.float64(280.58044456666664), np.float64(302.250445), np.float64(310.36483), np.float64(326.884667), np.float64(370.3471111111111)]",,,,,,,,,1.121,0.0,1.193,1.05,0.345,0.001
CPER_yearly_False_window_10_lags_none_sinusoidal_no_spline,False,10,spline_lags_none_sinusoidal_no,0.362,0.001,429.12,437.174,False,True,False,0.352,0.147,0,1.0,1.0,1.0,1.0,0.452,0.27,0.873,"[np.float64(283.15009997), np.float64(307.63972), np.float64(319.270329), np.float64(330.2042), np.float64(361.96)]",,,,,,,,,,,,,,
CPER_yearly_False_window_10_lags_1_sinusoidal_no_spline,False,10,spline_lags_1_sinusoidal_no,0.385,0.01,417.237,426.738,True,True,False,0.561,-0.527,0,1.0,1.001,1.005,1.002,0.234,0.347,0.935,"[np.float64(283.15009997000004), np.float64(304.712125), np.float64(312.777333), np.float64(322.4688), np.float64(361.96)]",1.008,0.179,,,,,,,,,,,,
CPER_yearly_False_window_10_lags_2_sinusoidal_no_spline,False,10,spline_lags_2_sinusoidal_no,0.535,0.022,397.813,407.145,True,True,False,0.684,0.129,0,1.0,1.087,1.069,1.05,0.788,0.097,0.441,"[np.float64(283.15009997000004), np.float64(302.0421), np.float64(311.23308), np.float64(330.2105), np.float64(361.96)]",,,1.206,0.002,,,,,,,,,,
CPER_yearly_False_window_10_lags_3_sinusoidal_no_spline,False,10,spline_lags_3_sinusoidal_no,0.673,0.222,376.437,385.595,True,True,False,0.835,0.435,0,1.0,1.082,1.013,1.038,0.485,0.406,0.135,"[np.float64(283.15009997000004), np.float64(302.318292), np.float64(309.833433), np.float64(330.21575), np.float64(361.96)]",,,,,1.133,0.0,,,,,,,,
CPER_yearly_False_window_10_lags_4_sinusoidal_no_spline,False,10,spline_lags_4_sinusoidal_no,0.7,0.478,362.422,371.402,True,True,False,0.993,0.354,0,1.0,1.039,1.004,1.002,0.339,0.678,0.325,"[np.float64(283.15009997), np.float64(302.09568), np.float64(314.058116), np.float64(330.221), np.float64(361.96)]",,,,,,,1.045,0.0,,,,,,
CPER_yearly_False_window_10_lags_5_sinusoidal_no_spline,False,10,spline_lags_5_sinusoidal_no,0.815,0.159,337.587,346.381,True,True,False,1.107,0.62,0,1.0,1.064,1.002,1.009,0.055,0.476,0.275,"[np.float64(283.15009997000004), np.float64(304.825129), np.float64(311.23128), np.float64(328.873867), np.float64(361.96)]",,,,,,,,,1.075,0.0,,,,
CPER_yearly_False_window_10_lags_none_sinusoidal_yes_spline,False,10,spline_lags_none_sinusoidal_yes,0.619,0.009,414.065,425.341,True,True,False,0.538,0.492,0,1.0,1.052,1.053,1.023,0.061,0.921,0.385,"[np.float64(283.15009997), np.float64(307.63972), np.float64(319.270329), np.float64(330.2042), np.float64(361.96)]",,,,,,,,,,,1.031,1.098,0.305,0.0
CPER_yearly_False_window_10_lags_1_sinusoidal_yes_spline,False,10,spline_lags_1_sinusoidal_yes,0.699,0.031,395.557,408.225,True,True,False,0.809,-5.796,0,1.0,1.089,1.114,1.018,0.083,0.512,0.454,"[np.float64(283.15009997000004), np.float64(304.712125), np.float64(312.777333), np.float64(322.4688), np.float64(361.96)]",1.008,0.041,,,,,,,,,1.177,1.036,0.173,0.0
CPER_yearly_False_window_10_lags_2_sinusoidal_yes_spline,False,10,spline_lags_2_sinusoidal_yes,0.773,0.237,376.641,389.084,True,False,False,0.923,0.361,0,1.0,1.345,1.18,1.054,0.825,0.304,0.271,"[np.float64(283.15009997000004), np.float64(302.0421), np.float64(311.23308), np.float64(330.2105), np.float64(361.96)]",,,1.253,0.0,,,,,,,1.26,1.067,0.048,0.0
CPER_yearly_False_window_10_lags_3_sinusoidal_yes_spline,False,10,spline_lags_3_sinusoidal_yes,0.847,0.761,354.607,366.818,True,True,False,1.124,0.744,0,1.0,1.341,1.086,1.044,0.864,0.556,0.039,"[np.float64(283.15009997000004), np.float64(302.318292), np.float64(309.833433), np.float64(330.21575), np.float64(361.96)]",,,,,1.163,0.0,,,,,1.281,1.028,0.014,0.0
CPER_yearly_False_window_10_lags_4_sinusoidal_yes_spline,False,10,spline_lags_4_sinusoidal_yes,0.822,0.505,349.116,361.088,True,True,False,1.114,0.581,0,1.0,1.153,1.057,1.061,0.421,0.562,0.111,"[np.float64(283.15009997), np.float64(302.09568), np.float64(314.058116), np.float64(330.221), np.float64(361.96)]",,,,,,,1.053,0.0,,,1.215,1.003,0.237,0.001
CPER_yearly_False_window_10_lags_5_sinusoidal_yes_spline,False,10,spline_lags_5_sinusoidal_yes,0.859,0.618,332.884,344.61,False,True,False,1.215,0.679,0,1.0,1.198,1.054,1.073,0.087,0.699,0.362,"[np.float64(283.15009997000004), np.float64(304.825129), np.float64(311.23128), np.float64(328.873867), np.float64(361.96)]",,,,,,,,,1.09,0.0,1.233,1.003,0.741,0.011
CPER_yearly_True_window_10_lags_none_sinusoidal_no_spline,True,10,spline_lags_none_sinusoidal_no,0.362,0.001,429.12,437.174,False,True,False,0.352,0.147,0,1.0,1.0,1.0,1.0,0.452,0.27,0.873,"[np.float64(283.15009997), np.float64(307.63972), np.float64(319.270329), np.float64(330.2042), np.float64(361.96)]",,,,,,,,,,,,,,
CPER_yearly_True_window_10_lags_1_sinusoidal_no_spline,True,10,spline_lags_1_sinusoidal_no,0.385,0.01,417.237,426.738,True,True,False,0.561,-0.527,0,1.0,1.001,1.005,1.002,0.234,0.347,0.935,"[np.float64(283.15009997000004), np.float64(304.712125), np.float64(312.777333), np.float64(322.4688), np.float64(361.96)]",1.008,0.179,,,,,,,,,,,,
CPER_yearly_True_window_10_lags_2_sinusoidal_no_spline,True,10,spline_lags_2_sinusoidal_no,0.535,0.022,397.813,407.145,True,True,False,0.684,0.129,0,1.0,1.087,1.069,1.05,0.788,0.097,0.441,"[np.float64(283.15009997000004), np.float64(302.0421), np.float64(311.23308), np.float64(330.2105), np.float64(361.96)]",,,1.206,0.002,,,,,,,,,,
CPER_yearly_True_window_10_lags_3_sinusoidal_no_spline,True,10,spline_lags_3_sinusoidal_no,0.673,0.222,376.437,385.595,True,True,False,0.835,0.435,0,1.0,1.082,1.013,1.038,0.485,0.406,0.135,"[np.float64(283.15009997000004), np.float64(302.318292), np.float64(309.833433), np.float64(330.21575), np.float64(361.96)]",,,,,1.133,0.0,,,,,,,,
CPER_yearly_True_window_10_lags_4_sinusoidal_no_spline,True,10,spline_lags_4_sinusoidal_no,0.7,0.478,362.422,371.402,True,True,False,0.993,0.354,0,1.0,1.039,1.004,1.002,0.339,0.678,0.325,"[np.float64(283.15009997), np.float64(302.09568), np.float64(314.058116), np.float64(330.221), np.float64(361.96)]",,,,,,,1.045,0.0,,,,,,
CPER_yearly_True_window_10_lags_5_sinusoidal_no_spline,True,10,spline_lags_5_sinusoidal_no,0.815,0.159,337.587,346.381,True,True,False,1.107,0.62,0,1.0,1.064,1.002,1.009,0.055,0.476,0.275,"[np.float64(283.15009997000004), np.float64(304.825129), np.float64(311.23128), np.float64(328.873867), np.float64(361.96)]",,,,,,,,,1.075,0.0,,,,
CPER_yearly_True_window_10_lags_none_sinusoidal_yes_spline,True,10,spline_lags_none_sinusoidal_yes,0.619,0.009,414.065,425.341,True,True,False,0.538,0.492,0,1.0,1.052,1.053,1.023,0.061,0.921,0.385,"[np.float64(283.15009997), np.float64(307.63972), np.float64(319.270329), np.float64(330.2042), np.float64(361.96)]",,,,,,,,,,,1.031,1.098,0.305,0.0
CPER_yearly_True_window_10_lags_1_sinusoidal_yes_spline,True,10,spline_lags_1_sinusoidal_yes,0.699,0.031,395.557,408.225,True,True,False,0.809,-5.796,0,1.0,1.089,1.114,1.018,0.083,0.512,0.454,"[np.float64(283.15009997000004), np.float64(304.712125), np.float64(312.777333), np.float64(322.4688), np.float64(361.96)]",1.008,0.041,,,,,,,,,1.177,1.036,0.173,0.0
CPER_yearly_True_window_10_lags_2_sinusoidal_yes_spline,True,10,spline_lags_2_sinusoidal_yes,0.773,0.237,376.641,389.084,True,False,False,0.923,0.361,0,1.0,1.345,1.18,1.054,0.825,0.304,0.271,"[np.float64(283.15009997000004), np.float64(302.0421), np.float64(311.23308), np.float64(330.2105), np.float64(361.96)]",,,1.253,0.0,,,,,,,1.26,1.067,0.048,0.0
CPER_yearly_True_window_10_lags_3_sinusoidal_yes_spline,True,10,spline_lags_3_sinusoidal_yes,0.847,0.761,354.607,366.818,True,True,False,1.124,0.744,0,1.0,1.341,1.086,1.044,0.864,0.556,0.039,"[np.float64(283.15009997000004), np.float64(302.318292), np.float64(309.833433), np.float64(330.21575), np.float64(361.96)]",,,,,1.163,0.0,,,,,1.281,1.028,0.014,0.0
CPER_yearly_True_window_10_lags_4_sinusoidal_yes_spline,True,10,spline_lags_4_sinusoidal_yes,0.822,0.505,349.116,361.088,True,True,False,1.114,0.581,0,1.0,1.153,1.057,1.061,0.421,0.562,0.111,"[np.float64(283.15009997), np.float64(302.09568), np.float64(314.058116), np.float64(330.221), np.float64(361.96)]",,,,,,,1.053,0.0,,,1.215,1.003,0.237,0.001
CPER_yearly_True_window_10_lags_5_sinusoidal_yes_spline,True,10,spline_lags_5_sinusoidal_yes,0.859,0.618,332.884,344.61,False,True,False,1.215,0.679,0,1.0,1.198,1.054,1.073,0.087,0.699,0.362,"[np.float64(283.15009997000004), np.float64(304.825129), np.float64(311.23128), np.float64(328.873867), np.float64(361.96)]",,,,,,,,,1.09,0.0,1.233,1.003,0.741,0.011
