analysis_name,yearly_aggregate,window_size,config_type,r_squared,p_value,aic,bic,is_normal,is_homoscedastic,no_autocorrelation,durbin_watson,cv_r2_score,cv_r2_std,vif_PPT,vif_spline_0,vif_spline_1,vif_spline_2,p_value_spline_0,p_value_spline_1,p_value_spline_2,knots,vif_ortho_PPT_lag1,p_value_lag1,vif_ortho_PPT_lag2,p_value_lag2,vif_ortho_PPT_lag3,p_value_lag3,vif_ortho_PPT_lag4,p_value_lag4,vif_ortho_PPT_lag7,p_value_lag7,vif_ortho_sin_cycle,vif_ortho_cos_cycle,p_value_sin,p_value_cos
Croplands_cluster_0_yearly_False_window_1_lags_none_sinusoidal_no_spline,False,1,spline_lags_none_sinusoidal_no,0.124,0.023,1034.733,1044.585,False,True,True,2.232,-0.539,0,1.0,1.0,1.0,1.0,0.884,0.486,0.382,"[np.float64(229.8), np.float64(427.3886), np.float64(501.5684), np.float64(561.964), np.float64(642.8232)]",,,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_1_lags_1_sinusoidal_no_spline,False,1,spline_lags_1_sinusoidal_no,0.28,0.65,1007.289,1018.996,False,True,True,2.247,0.025,0,1.0,1.072,1.175,1.0,0.363,0.802,0.18,"[np.float64(229.8), np.float64(425.7848), np.float64(522.199), np.float64(565.82465), np.float64(642.8232)]",1.248,0.004,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_1_lags_2_sinusoidal_no_spline,False,1,spline_lags_2_sinusoidal_no,0.143,0.045,997.203,1008.794,False,True,True,2.086,-0.037,0,1.0,1.07,1.138,1.001,0.725,0.521,0.288,"[np.float64(229.8), np.float64(446.1), np.float64(522.199), np.float64(566.0465), np.float64(642.8232)]",,,1.209,0.571,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_1_lags_3_sinusoidal_no_spline,False,1,spline_lags_3_sinusoidal_no,0.136,0.03,978.729,990.201,False,True,True,2.16,-0.203,0,1.0,1.012,1.112,1.018,0.596,0.599,0.325,"[np.float64(229.8), np.float64(421.3362), np.float64(522.199), np.float64(566.26835), np.float64(642.8232)]",,,,,1.142,0.599,,,,,,,,
Croplands_cluster_0_yearly_False_window_1_lags_4_sinusoidal_no_spline,False,1,spline_lags_4_sinusoidal_no,0.189,0.682,956.719,968.07,False,True,True,1.94,-0.378,0,1.0,1.068,1.215,1.011,0.529,0.529,0.478,"[np.float64(229.8), np.float64(418.4914), np.float64(522.199), np.float64(567.7358), np.float64(642.8232)]",,,,,,,1.295,0.064,,,,,,
Croplands_cluster_0_yearly_False_window_1_lags_7_sinusoidal_no_spline,False,1,spline_lags_7_sinusoidal_no,0.17,0.354,900.051,911.023,False,True,True,2.181,-0.096,0,1.0,1.005,1.367,1.0,0.841,0.407,0.357,"[np.float64(229.8), np.float64(424.181), np.float64(522.199), np.float64(566.16975), np.float64(642.8232)]",,,,,,,,,1.372,0.239,,,,
Croplands_cluster_0_yearly_False_window_1_lags_none_sinusoidal_yes_spline,False,1,spline_lags_none_sinusoidal_yes,0.151,0.014,1037.107,1050.899,False,True,True,2.251,-0.935,0,1.0,1.002,1.151,1.006,0.856,0.628,0.337,"[np.float64(229.8), np.float64(427.3886), np.float64(501.5684), np.float64(561.964), np.float64(642.8232)]",,,,,,,,,,,1.008,1.151,0.874,0.239
Croplands_cluster_0_yearly_False_window_1_lags_1_sinusoidal_yes_spline,False,1,spline_lags_1_sinusoidal_yes,0.314,0.852,1008.82,1024.43,False,True,True,2.178,-0.118,0,1.0,1.078,1.267,1.208,0.405,0.918,0.079,"[np.float64(229.8), np.float64(425.7848), np.float64(522.199), np.float64(565.82465), np.float64(642.8232)]",1.265,0.012,,,,,,,,,1.18,1.108,0.286,0.298
Croplands_cluster_0_yearly_False_window_1_lags_2_sinusoidal_yes_spline,False,1,spline_lags_2_sinusoidal_yes,0.161,0.035,1000.151,1015.605,False,True,True,2.088,-0.172,0,1.0,1.078,1.205,1.029,0.773,0.606,0.38,"[np.float64(229.8), np.float64(446.1), np.float64(522.199), np.float64(566.0465), np.float64(642.8232)]",,,1.221,0.457,,,,,,,1.005,1.086,0.858,0.355
Croplands_cluster_0_yearly_False_window_1_lags_3_sinusoidal_yes_spline,False,1,spline_lags_3_sinusoidal_yes,0.165,0.023,981.045,996.341,False,True,True,2.191,-0.221,0,1.0,1.019,1.166,1.061,0.642,0.717,0.305,"[np.float64(229.8), np.float64(421.3362), np.float64(522.199), np.float64(566.26835), np.float64(642.8232)]",,,,,1.15,0.497,,,,,1.041,1.055,0.943,0.238
Croplands_cluster_0_yearly_False_window_1_lags_4_sinusoidal_yes_spline,False,1,spline_lags_4_sinusoidal_yes,0.211,0.585,959.386,974.52,False,True,True,1.991,-0.437,0,1.0,1.074,1.306,1.012,0.56,0.628,0.473,"[np.float64(229.8), np.float64(418.4914), np.float64(522.199), np.float64(567.7358), np.float64(642.8232)]",,,,,,,1.314,0.118,,,1.014,1.064,0.78,0.325
Croplands_cluster_0_yearly_False_window_1_lags_7_sinusoidal_yes_spline,False,1,spline_lags_7_sinusoidal_yes,0.181,0.28,903.436,918.065,False,True,True,2.184,-0.345,0,1.0,1.01,1.491,1.028,0.828,0.503,0.427,"[np.float64(229.8), np.float64(424.181), np.float64(522.199), np.float64(566.16975), np.float64(642.8232)]",,,,,,,,,1.407,0.392,1.015,1.107,0.987,0.48
Croplands_cluster_0_yearly_True_window_1_lags_none_sinusoidal_no_spline,True,1,spline_lags_none_sinusoidal_no,0.159,0.091,507.052,513.713,True,True,True,2.11,-1.314,0,1.0,1.0,1.0,1.0,0.174,0.46,0.506,"[np.float64(229.8), np.float64(463.7184), np.float64(543.4184), np.float64(566.0465), np.float64(642.8232)]",,,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_1_lags_1_sinusoidal_no_spline,True,1,spline_lags_1_sinusoidal_no,0.203,0.506,490.473,498.248,True,True,True,2.134,-0.69,0,1.0,1.144,1.152,1.042,0.165,0.629,0.23,"[np.float64(229.8), np.float64(460.862), np.float64(543.0978), np.float64(571.76), np.float64(642.8232)]",1.339,0.567,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_1_lags_2_sinusoidal_no_spline,True,1,spline_lags_2_sinusoidal_no,0.232,0.566,472.503,480.051,True,True,True,2.134,-5.562,0,1.0,1.025,1.057,1.006,0.212,0.78,0.317,"[np.float64(229.8), np.float64(451.3), np.float64(538.18225), np.float64(574.55), np.float64(642.8232)]",,,1.088,0.364,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_1_lags_3_sinusoidal_no_spline,True,1,spline_lags_3_sinusoidal_no,0.163,0.312,455.806,463.119,True,True,True,2.144,-1.148,0,1.0,1.191,1.075,1.057,0.138,0.821,0.827,"[np.float64(229.8), np.float64(445.8762), np.float64(550.704), np.float64(577.3072), np.float64(642.8232)]",,,,,1.323,0.828,,,,,,,,
Croplands_cluster_0_yearly_True_window_1_lags_4_sinusoidal_no_spline,True,1,spline_lags_4_sinusoidal_no,0.257,0.196,436.143,443.211,False,True,True,2.031,-162.673,0,1.0,1.077,1.194,1.003,0.193,0.474,0.155,"[np.float64(229.8), np.float64(479.986), np.float64(544.1095), np.float64(565.97255), np.float64(642.8232)]",,,,,,,1.274,0.949,,,,,,
Croplands_cluster_0_yearly_True_window_1_lags_7_sinusoidal_no_spline,True,1,spline_lags_7_sinusoidal_no,0.487,0.238,376.391,382.658,True,True,True,2.027,-174.15,0,1.0,1.17,1.193,1.014,0.11,0.847,0.011,"[np.float64(229.8), np.float64(451.3), np.float64(555.5), np.float64(576.1), np.float64(642.8232)]",,,,,,,,,1.376,0.884,,,,
Croplands_cluster_0_yearly_True_window_1_lags_none_sinusoidal_yes_spline,True,1,spline_lags_none_sinusoidal_yes,0.184,0.176,510.213,519.538,True,False,True,2.013,-3.119,0,1.0,1.048,1.121,1.043,0.204,0.469,0.556,"[np.float64(229.8), np.float64(463.7184), np.float64(543.4184), np.float64(566.0465), np.float64(642.8232)]",,,,,,,,,,,1.016,1.195,0.501,0.717
Croplands_cluster_0_yearly_True_window_1_lags_1_sinusoidal_yes_spline,True,1,spline_lags_1_sinusoidal_yes,0.235,0.771,493.382,503.748,True,True,True,2.036,-1.636,0,1.0,1.145,1.168,1.128,0.185,0.661,0.307,"[np.float64(229.8), np.float64(460.862), np.float64(543.0978), np.float64(571.76), np.float64(642.8232)]",1.34,0.439,,,,,,,,,1.097,1.005,0.48,0.595
Croplands_cluster_0_yearly_True_window_1_lags_2_sinusoidal_yes_spline,True,1,spline_lags_2_sinusoidal_yes,0.237,0.587,476.309,486.374,True,True,True,2.104,-9.889,0,1.0,1.052,1.113,1.044,0.226,0.757,0.36,"[np.float64(229.8), np.float64(451.3), np.float64(538.18225), np.float64(574.55), np.float64(642.8232)]",,,1.093,0.434,,,,,,,1.089,1.028,0.9,0.739
Croplands_cluster_0_yearly_True_window_1_lags_3_sinusoidal_yes_spline,True,1,spline_lags_3_sinusoidal_yes,0.195,0.712,458.837,468.588,True,True,True,2.044,-2.856,0,1.0,1.237,1.143,1.098,0.149,0.861,0.896,"[np.float64(229.8), np.float64(445.8762), np.float64(550.704), np.float64(577.3072), np.float64(642.8232)]",,,,,1.339,0.609,,,,,1.02,1.12,0.602,0.518
Croplands_cluster_0_yearly_True_window_1_lags_4_sinusoidal_yes_spline,True,1,spline_lags_4_sinusoidal_yes,0.262,0.237,439.966,449.391,False,True,True,1.985,-76.73,0,1.0,1.086,1.209,1.135,0.229,0.494,0.231,"[np.float64(229.8), np.float64(479.986), np.float64(544.1095), np.float64(565.97255), np.float64(642.8232)]",,,,,,,1.279,0.933,,,1.112,1.04,0.927,0.742
Croplands_cluster_0_yearly_True_window_1_lags_7_sinusoidal_yes_spline,True,1,spline_lags_7_sinusoidal_yes,0.545,0.297,377.856,386.212,False,True,True,2.04,-1130.291,0,1.0,1.197,1.196,1.188,0.092,0.854,0.009,"[np.float64(229.8), np.float64(451.3), np.float64(555.5), np.float64(576.1), np.float64(642.8232)]",,,,,,,,,1.387,0.761,1.188,1.005,0.263,0.601
Croplands_cluster_0_yearly_False_window_2_lags_none_sinusoidal_no_spline,False,2,spline_lags_none_sinusoidal_no,0.111,0.035,991.937,1001.789,False,True,False,1.177,-0.045,0,1.0,1.0,1.0,1.0,0.638,0.205,0.397,"[np.float64(397.79999999999995), np.float64(478.423), np.float64(528.9313), np.float64(569.9), np.float64(642.8232)]",,,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_2_lags_1_sinusoidal_no_spline,False,2,spline_lags_1_sinusoidal_no,0.236,0.734,968.348,980.056,False,True,False,0.988,-0.099,0,1.0,1.015,1.098,1.002,0.793,0.361,0.816,"[np.float64(397.79999999999995), np.float64(478.264), np.float64(529.65479), np.float64(570.16665), np.float64(642.8232)]",1.115,0.006,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_2_lags_2_sinusoidal_no_spline,False,2,spline_lags_2_sinusoidal_no,0.115,0.298,957.824,969.415,False,True,False,1.254,-0.35,0,1.0,1.017,1.062,1.009,0.521,0.396,0.623,"[np.float64(397.79999999999995), np.float64(478.105), np.float64(528.2065), np.float64(560.2755), np.float64(642.8232)]",,,1.088,0.566,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_2_lags_3_sinusoidal_no_spline,False,2,spline_lags_3_sinusoidal_no,0.092,0.096,941.631,953.104,False,True,False,1.205,-0.772,0,1.0,1.044,1.113,1.006,0.848,0.311,0.762,"[np.float64(397.79999999999995), np.float64(477.3835), np.float64(533.98001), np.float64(570.69995), np.float64(642.8232)]",,,,,1.164,0.962,,,,,,,,
Croplands_cluster_0_yearly_False_window_2_lags_4_sinusoidal_no_spline,False,2,spline_lags_4_sinusoidal_no,0.127,0.423,925.429,936.779,False,True,False,1.088,-0.21,0,1.0,1.024,1.357,1.001,0.613,0.341,0.921,"[np.float64(397.79999999999995), np.float64(466.5565), np.float64(522.199), np.float64(566.0502), np.float64(642.8232)]",,,,,,,1.383,0.328,,,,,,
Croplands_cluster_0_yearly_False_window_2_lags_7_sinusoidal_no_spline,False,2,spline_lags_7_sinusoidal_no,0.236,0.566,860.995,871.967,False,True,False,1.268,-0.253,0,1.0,1.0,1.225,1.011,0.393,0.103,0.616,"[np.float64(397.79999999999995), np.float64(478.37), np.float64(525.20275), np.float64(565.08775), np.float64(642.8232)]",,,,,,,,,1.237,0.008,,,,
Croplands_cluster_0_yearly_False_window_2_lags_none_sinusoidal_yes_spline,False,2,spline_lags_none_sinusoidal_yes,0.134,0.032,994.566,1008.358,False,True,False,1.262,-0.122,0,1.0,1.019,1.145,1.024,0.552,0.331,0.437,"[np.float64(397.79999999999995), np.float64(478.423), np.float64(528.9313), np.float64(569.9), np.float64(642.8232)]",,,,,,,,,,,1.032,1.156,0.413,0.464
Croplands_cluster_0_yearly_False_window_2_lags_1_sinusoidal_yes_spline,False,2,spline_lags_1_sinusoidal_yes,0.256,0.683,970.97,986.58,False,True,False,1.058,-0.152,0,1.0,1.031,1.192,1.108,0.696,0.517,0.743,"[np.float64(397.79999999999995), np.float64(478.264), np.float64(529.65479), np.float64(570.16665), np.float64(642.8232)]",1.128,0.01,,,,,,,,,1.039,1.164,0.443,0.452
Croplands_cluster_0_yearly_False_window_2_lags_2_sinusoidal_yes_spline,False,2,spline_lags_2_sinusoidal_yes,0.145,0.3,960.088,975.542,False,True,False,1.351,-0.197,0,1.0,1.025,1.149,1.026,0.466,0.518,0.58,"[np.float64(397.79999999999995), np.float64(478.105), np.float64(528.2065), np.float64(560.2755), np.float64(642.8232)]",,,1.095,0.598,,,,,,,1.02,1.085,0.249,0.711
Croplands_cluster_0_yearly_False_window_2_lags_3_sinusoidal_yes_spline,False,2,spline_lags_3_sinusoidal_yes,0.113,0.101,944.475,959.771,False,True,False,1.289,-0.812,0,1.0,1.06,1.176,1.085,0.757,0.405,0.627,"[np.float64(397.79999999999995), np.float64(477.3835), np.float64(533.98001), np.float64(570.69995), np.float64(642.8232)]",,,,,1.175,0.976,,,,,1.087,1.06,0.392,0.631
Croplands_cluster_0_yearly_False_window_2_lags_4_sinusoidal_yes_spline,False,2,spline_lags_4_sinusoidal_yes,0.153,0.594,927.936,943.071,False,True,False,1.127,-0.208,0,1.0,1.031,1.434,1.032,0.561,0.39,0.775,"[np.float64(397.79999999999995), np.float64(466.5565), np.float64(522.199), np.float64(566.0502), np.float64(642.8232)]",,,,,,,1.405,0.291,,,1.033,1.059,0.28,0.834
Croplands_cluster_0_yearly_False_window_2_lags_7_sinusoidal_yes_spline,False,2,spline_lags_7_sinusoidal_yes,0.255,0.63,863.831,878.461,False,True,False,1.323,-0.404,0,1.0,1.009,1.319,1.145,0.363,0.143,0.457,"[np.float64(397.79999999999995), np.float64(478.37), np.float64(525.20275), np.float64(565.08775), np.float64(642.8232)]",,,,,,,,,1.247,0.013,1.067,1.159,0.344,0.753
Croplands_cluster_0_yearly_True_window_2_lags_none_sinusoidal_no_spline,True,2,spline_lags_none_sinusoidal_no,0.356,0.055,480.39,487.051,True,True,True,1.606,-4.027,0,1.0,1.0,1.0,1.0,0.091,0.011,0.423,"[np.float64(397.79999999999995), np.float64(509.238175), np.float64(545.70762), np.float64(570.60556), np.float64(629.0056)]",,,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_2_lags_1_sinusoidal_no_spline,True,2,spline_lags_1_sinusoidal_no,0.385,0.155,464.514,472.289,True,True,True,1.695,-4.912,0,1.0,1.058,1.127,1.003,0.048,0.034,0.255,"[np.float64(397.79999999999995), np.float64(507.3671), np.float64(543.7703), np.float64(566.381), np.float64(629.0056)]",1.187,0.679,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_2_lags_2_sinusoidal_no_spline,True,2,spline_lags_2_sinusoidal_no,0.368,0.472,450.944,458.492,True,True,False,1.475,-0.49,0,1.0,1.021,1.064,1.012,0.116,0.112,0.139,"[np.float64(397.79999999999995), np.float64(505.223), np.float64(544.9099), np.float64(569.3204), np.float64(629.0056)]",,,1.096,0.578,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_2_lags_3_sinusoidal_no_spline,True,2,spline_lags_3_sinusoidal_no,0.398,0.846,428.262,435.575,True,True,True,1.803,-0.286,0,1.0,1.062,1.444,1.007,0.004,0.729,0.465,"[np.float64(307.8689988), np.float64(480.85), np.float64(525.0568), np.float64(565.154), np.float64(629.0056)]",,,,,1.513,0.797,,,,,,,,
Croplands_cluster_0_yearly_True_window_2_lags_4_sinusoidal_no_spline,True,2,spline_lags_4_sinusoidal_no,0.479,0.672,409.588,416.656,True,True,True,2.014,-2.55,0,1.0,1.03,1.237,1.005,0.106,0.014,0.432,"[np.float64(397.79999999999995), np.float64(507.00975), np.float64(550.4755), np.float64(572.6272), np.float64(629.0056)]",,,,,,,1.272,0.142,,,,,,
Croplands_cluster_0_yearly_True_window_2_lags_7_sinusoidal_no_spline,True,2,spline_lags_7_sinusoidal_no,0.525,0.016,359.571,365.838,True,True,False,1.377,-3.351,0,1.0,1.002,1.387,1.0,0.065,0.04,0.63,"[np.float64(397.79999999999995), np.float64(501.6495), np.float64(543.7703), np.float64(577.609), np.float64(629.0056)]",,,,,,,,,1.389,0.098,,,,
Croplands_cluster_0_yearly_True_window_2_lags_none_sinusoidal_yes_spline,True,2,spline_lags_none_sinusoidal_yes,0.383,0.099,483.229,492.554,True,True,True,1.648,-3.027,0,1.0,1.047,1.129,1.185,0.122,0.014,0.283,"[np.float64(397.79999999999995), np.float64(509.238175), np.float64(545.70762), np.float64(570.60556), np.float64(629.0056)]",,,,,,,,,,,1.22,1.14,0.457,0.594
Croplands_cluster_0_yearly_True_window_2_lags_1_sinusoidal_yes_spline,True,2,spline_lags_1_sinusoidal_yes,0.4,0.252,467.883,478.25,True,False,True,1.66,-45.556,0,1.0,1.073,1.182,1.09,0.07,0.048,0.268,"[np.float64(397.79999999999995), np.float64(507.3671), np.float64(543.7703), np.float64(566.381), np.float64(629.0056)]",1.2,0.624,,,,,,,,,1.116,1.029,0.911,0.515
Croplands_cluster_0_yearly_True_window_2_lags_2_sinusoidal_yes_spline,True,2,spline_lags_2_sinusoidal_yes,0.373,0.516,454.716,464.78,False,True,True,1.507,-1.734,0,1.0,1.037,1.135,1.08,0.148,0.123,0.158,"[np.float64(397.79999999999995), np.float64(505.223), np.float64(544.9099), np.float64(569.3204), np.float64(629.0056)]",,,1.103,0.573,,,,,,,1.064,1.086,0.806,0.759
Croplands_cluster_0_yearly_True_window_2_lags_3_sinusoidal_yes_spline,True,2,spline_lags_3_sinusoidal_yes,0.399,0.849,432.228,441.979,True,True,True,1.812,-83.336,0,1.0,1.133,1.78,1.088,0.009,0.8,0.489,"[np.float64(307.8689988), np.float64(480.85), np.float64(525.0568), np.float64(565.154), np.float64(629.0056)]",,,,,1.639,0.792,,,,,1.292,1.07,0.891,0.956
Croplands_cluster_0_yearly_True_window_2_lags_4_sinusoidal_yes_spline,True,2,spline_lags_4_sinusoidal_yes,0.486,0.709,413.269,422.694,True,True,True,2.003,-20.981,0,1.0,1.038,1.242,1.047,0.13,0.022,0.414,"[np.float64(397.79999999999995), np.float64(507.00975), np.float64(550.4755), np.float64(572.6272), np.float64(629.0056)]",,,,,,,1.274,0.161,,,1.021,1.032,0.843,0.68
Croplands_cluster_0_yearly_True_window_2_lags_7_sinusoidal_yes_spline,True,2,spline_lags_7_sinusoidal_yes,0.535,0.023,363.123,371.479,True,True,False,1.355,-10.024,0,1.0,1.033,1.389,1.03,0.092,0.052,0.72,"[np.float64(397.79999999999995), np.float64(501.6495), np.float64(543.7703), np.float64(577.609), np.float64(629.0056)]",,,,,,,,,1.389,0.117,1.031,1.031,0.959,0.608
Croplands_cluster_0_yearly_False_window_3_lags_none_sinusoidal_no_spline,False,3,spline_lags_none_sinusoidal_no,0.121,0.242,972.415,982.266,False,True,False,1.309,-0.634,0,1.0,1.0,1.0,1.0,0.881,0.33,0.648,"[np.float64(385.6), np.float64(519.816), np.float64(556.21), np.float64(574.86), np.float64(642.8232)]",,,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_3_lags_1_sinusoidal_no_spline,False,3,spline_lags_1_sinusoidal_no,0.291,0.008,942.893,954.6,False,True,False,1.075,-0.048,0,1.0,1.011,1.003,1.022,0.584,0.753,0.024,"[np.float64(385.6), np.float64(521.60325), np.float64(561.005), np.float64(576.1186), np.float64(642.8232)]",1.037,0.003,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_3_lags_2_sinusoidal_no_spline,False,3,spline_lags_2_sinusoidal_no,0.266,0.003,926.772,938.363,False,False,True,1.511,-0.348,0,1.0,1.031,1.064,1.0,0.468,0.997,0.598,"[np.float64(385.6), np.float64(522.199), np.float64(549.505), np.float64(576.162), np.float64(642.8232)]",,,1.095,0.003,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_3_lags_3_sinusoidal_no_spline,False,3,spline_lags_3_sinusoidal_no,0.148,0.055,915.182,926.654,False,True,False,1.212,-0.664,0,1.0,1.099,1.169,1.0,0.515,0.656,0.69,"[np.float64(385.6), np.float64(522.199), np.float64(566.0465), np.float64(589.6948), np.float64(642.8232)]",,,,,1.268,0.094,,,,,,,,
Croplands_cluster_0_yearly_False_window_3_lags_4_sinusoidal_no_spline,False,3,spline_lags_4_sinusoidal_no,0.083,0.315,900.905,912.256,False,True,False,1.041,-3.398,0,1.0,1.061,1.235,1.008,0.817,0.589,0.693,"[np.float64(385.6), np.float64(522.199), np.float64(565.8), np.float64(589.8556), np.float64(642.8232)]",,,,,,,1.304,0.664,,,,,,
Croplands_cluster_0_yearly_False_window_3_lags_7_sinusoidal_no_spline,False,3,spline_lags_7_sinusoidal_no,0.118,0.154,846.618,857.59,False,True,False,1.068,-26.388,0,1.0,1.02,1.359,1.005,0.678,0.477,0.817,"[np.float64(385.6), np.float64(535.54975), np.float64(566.16975), np.float64(589.936), np.float64(642.8232)]",,,,,,,,,1.385,0.321,,,,
Croplands_cluster_0_yearly_False_window_3_lags_none_sinusoidal_yes_spline,False,3,spline_lags_none_sinusoidal_yes,0.142,0.313,975.1,988.892,False,True,False,1.333,-1.14,0,1.0,1.006,1.27,1.009,0.954,0.33,0.721,"[np.float64(385.6), np.float64(519.816), np.float64(556.21), np.float64(574.86), np.float64(642.8232)]",,,,,,,,,,,1.027,1.258,0.308,0.788
Croplands_cluster_0_yearly_False_window_3_lags_1_sinusoidal_yes_spline,False,3,spline_lags_1_sinusoidal_yes,0.299,0.014,946.266,961.876,False,True,False,1.048,-0.228,0,1.0,1.016,1.234,1.026,0.637,0.867,0.031,"[np.float64(385.6), np.float64(521.60325), np.float64(561.005), np.float64(576.1186), np.float64(642.8232)]",1.038,0.005,,,,,,,,,1.02,1.218,0.469,0.975
Croplands_cluster_0_yearly_False_window_3_lags_2_sinusoidal_yes_spline,False,3,spline_lags_2_sinusoidal_yes,0.271,0.009,930.41,945.865,False,False,True,1.511,-0.357,0,1.0,1.064,1.225,1.071,0.55,0.956,0.599,"[np.float64(385.6), np.float64(522.199), np.float64(549.505), np.float64(576.162), np.float64(642.8232)]",,,1.101,0.006,,,,,,,1.039,1.22,0.61,0.862
Croplands_cluster_0_yearly_False_window_3_lags_3_sinusoidal_yes_spline,False,3,spline_lags_3_sinusoidal_yes,0.17,0.083,917.871,933.167,False,True,False,1.228,-0.721,0,1.0,1.11,1.353,1.046,0.549,0.576,0.864,"[np.float64(385.6), np.float64(522.199), np.float64(566.0465), np.float64(589.6948), np.float64(642.8232)]",,,,,1.301,0.122,,,,,1.072,1.136,0.31,0.844
