analysis_name,yearly_aggregate,window_size,config_type,r_squared,p_value,aic,bic,is_normal,is_homoscedastic,no_autocorrelation,durbin_watson,cv_r2_score,cv_r2_std,vif_PPT,vif_spline_0,vif_spline_1,vif_spline_2,p_value_spline_0,p_value_spline_1,p_value_spline_2,knots,vif_ortho_PPT_lag1,p_value_lag1,vif_ortho_PPT_lag2,p_value_lag2,vif_ortho_PPT_lag3,p_value_lag3,vif_ortho_PPT_lag4,p_value_lag4,vif_ortho_PPT_lag7,p_value_lag7,vif_ortho_sin_cycle,vif_ortho_cos_cycle,p_value_sin,p_value_cos
Croplands_cluster_0_yearly_False_window_3_lags_4_sinusoidal_yes_spline,False,3,spline_lags_4_sinusoidal_yes,0.094,0.341,904.267,919.402,False,True,False,1.058,-2.464,0,1.0,1.069,1.415,1.028,0.844,0.566,0.626,"[np.float64(385.6), np.float64(522.199), np.float64(565.8), np.float64(589.8556), np.float64(642.8232)]",,,,,,,1.34,0.68,,,1.063,1.108,0.491,0.847
Croplands_cluster_0_yearly_False_window_3_lags_7_sinusoidal_yes_spline,False,3,spline_lags_7_sinusoidal_yes,0.13,0.217,849.974,864.603,False,True,False,1.076,-22.37,0,1.0,1.05,1.689,1.03,0.679,0.426,0.904,"[np.float64(385.6), np.float64(535.54975), np.float64(566.16975), np.float64(589.936), np.float64(642.8232)]",,,,,,,,,1.486,0.374,1.053,1.231,0.469,0.996
Croplands_cluster_0_yearly_True_window_3_lags_none_sinusoidal_no_spline,True,3,spline_lags_none_sinusoidal_no,0.338,0.348,467.677,474.338,True,True,False,1.211,-28.91,0,1.0,1.0,1.0,1.0,0.026,0.043,0.265,"[np.float64(385.6), np.float64(524.8402), np.float64(555.5), np.float64(573.31), np.float64(617.929)]",,,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_3_lags_1_sinusoidal_no_spline,True,3,spline_lags_1_sinusoidal_no,0.348,0.639,453.572,461.347,True,True,False,1.095,-4.562,0,1.0,1.055,1.04,1.0,0.054,0.095,0.199,"[np.float64(385.6), np.float64(543.1436), np.float64(559.62), np.float64(575.48), np.float64(617.929)]",1.095,0.654,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_3_lags_2_sinusoidal_no_spline,True,3,spline_lags_2_sinusoidal_no,0.252,0.662,438.916,446.465,True,True,False,1.142,-4.743,0,1.0,1.036,1.176,1.003,0.55,0.098,0.562,"[np.float64(385.6), np.float64(543.51), np.float64(555.5), np.float64(576.1), np.float64(617.929)]",,,1.215,0.34,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_3_lags_3_sinusoidal_no_spline,True,3,spline_lags_3_sinusoidal_no,0.322,0.727,418.117,425.43,True,True,False,1.18,-44.068,0,1.0,1.09,1.204,1.004,0.421,0.042,0.963,"[np.float64(385.6), np.float64(543.51), np.float64(563.74), np.float64(579.118), np.float64(617.929)]",,,,,1.299,0.213,,,,,,,,
Croplands_cluster_0_yearly_True_window_3_lags_4_sinusoidal_no_spline,True,3,spline_lags_4_sinusoidal_no,0.31,0.887,403.231,410.299,True,True,False,1.268,-280.871,0,1.0,1.146,1.26,1.0,0.515,0.039,0.914,"[np.float64(385.6), np.float64(530.0172), np.float64(565.8), np.float64(581.722), np.float64(617.929)]",,,,,,,1.405,0.28,,,,,,
Croplands_cluster_0_yearly_True_window_3_lags_7_sinusoidal_no_spline,True,3,spline_lags_7_sinusoidal_no,0.287,0.466,359.308,365.575,True,True,False,1.251,-1632.239,0,1.0,1.032,1.305,1.004,0.157,0.134,0.514,"[np.float64(385.6), np.float64(509.778), np.float64(555.5), np.float64(576.1), np.float64(617.929)]",,,,,,,,,1.341,0.692,,,,
Croplands_cluster_0_yearly_True_window_3_lags_none_sinusoidal_yes_spline,True,3,spline_lags_none_sinusoidal_yes,0.347,0.339,471.276,480.601,True,True,False,1.204,-26.842,0,1.0,1.005,1.023,1.097,0.033,0.05,0.352,"[np.float64(385.6), np.float64(524.8402), np.float64(555.5), np.float64(573.31), np.float64(617.929)]",,,,,,,,,,,1.085,1.039,0.623,0.849
Croplands_cluster_0_yearly_True_window_3_lags_1_sinusoidal_yes_spline,True,3,spline_lags_1_sinusoidal_yes,0.372,0.537,456.548,466.914,True,True,False,1.096,-21.519,0,1.0,1.069,1.075,1.016,0.068,0.078,0.2,"[np.float64(385.6), np.float64(543.1436), np.float64(559.62), np.float64(575.48), np.float64(617.929)]",1.098,0.729,,,,,,,,,1.044,1.018,0.405,0.909
Croplands_cluster_0_yearly_True_window_3_lags_2_sinusoidal_yes_spline,True,3,spline_lags_2_sinusoidal_yes,0.253,0.692,442.856,452.92,True,True,False,1.136,-10.476,0,1.0,1.099,1.219,1.07,0.615,0.139,0.626,"[np.float64(385.6), np.float64(543.51), np.float64(555.5), np.float64(576.1), np.float64(617.929)]",,,1.228,0.377,,,,,,,1.06,1.101,0.912,0.874
Croplands_cluster_0_yearly_True_window_3_lags_3_sinusoidal_yes_spline,True,3,spline_lags_3_sinusoidal_yes,0.37,0.69,420.271,430.022,True,True,False,1.158,-118.144,0,1.0,1.148,1.325,1.119,0.574,0.035,0.844,"[np.float64(385.6), np.float64(543.51), np.float64(563.74), np.float64(579.118), np.float64(617.929)]",,,,,1.332,0.178,,,,,1.171,1.089,0.271,0.991
Croplands_cluster_0_yearly_True_window_3_lags_4_sinusoidal_yes_spline,True,3,spline_lags_4_sinusoidal_yes,0.351,0.892,405.791,415.215,True,True,False,1.282,-338.906,0,1.0,1.195,1.446,1.124,0.668,0.031,0.919,"[np.float64(385.6), np.float64(530.0172), np.float64(565.8), np.float64(581.722), np.float64(617.929)]",,,,,,,1.469,0.246,,,1.198,1.098,0.435,0.555
Croplands_cluster_0_yearly_True_window_3_lags_7_sinusoidal_yes_spline,True,3,spline_lags_7_sinusoidal_yes,0.339,0.381,361.716,370.072,True,True,False,1.351,-818.582,0,1.0,1.078,1.406,1.093,0.199,0.107,0.39,"[np.float64(385.6), np.float64(509.778), np.float64(555.5), np.float64(576.1), np.float64(617.929)]",,,,,,,,,1.373,0.662,1.121,1.082,0.331,0.939
Croplands_cluster_0_yearly_False_window_4_lags_none_sinusoidal_no_spline,False,4,spline_lags_none_sinusoidal_no,0.183,0.875,936.842,946.694,False,True,False,1.186,-0.074,0,1.0,1.0,1.0,1.0,0.902,0.093,0.017,"[np.float64(429.15), np.float64(505.6431), np.float64(548.02), np.float64(568.277), np.float64(629.0056)]",,,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_4_lags_1_sinusoidal_no_spline,False,4,spline_lags_1_sinusoidal_no,0.369,0.01,905.389,917.096,False,True,False,0.934,-0.528,0,1.0,1.028,1.024,1.007,0.28,0.714,0.055,"[np.float64(429.15), np.float64(522.199), np.float64(553.09975), np.float64(568.277), np.float64(629.0056)]",1.059,0.0,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_4_lags_2_sinusoidal_no_spline,False,4,spline_lags_2_sinusoidal_no,0.145,0.296,907.804,919.395,True,True,False,1.478,-0.109,0,1.0,1.078,1.078,1.036,0.744,0.22,0.16,"[np.float64(429.15), np.float64(525.20275), np.float64(549.86), np.float64(572.2366), np.float64(629.0056)]",,,1.192,0.068,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_4_lags_3_sinusoidal_no_spline,False,4,spline_lags_3_sinusoidal_no,0.082,0.768,892.973,904.445,False,True,False,1.417,-0.215,0,1.0,1.067,1.233,1.004,0.782,0.145,0.354,"[np.float64(429.15), np.float64(508.7965), np.float64(548.112), np.float64(584.736275), np.float64(629.0056)]",,,,,1.303,0.554,,,,,,,,
Croplands_cluster_0_yearly_False_window_4_lags_4_sinusoidal_no_spline,False,4,spline_lags_4_sinusoidal_no,0.129,0.166,871.708,883.059,True,True,False,1.045,-0.134,0,1.0,1.008,1.335,1.013,0.967,0.143,0.959,"[np.float64(429.15), np.float64(508.7965), np.float64(547.2318), np.float64(572.4906), np.float64(629.0056)]",,,,,,,1.356,0.04,,,,,,
Croplands_cluster_0_yearly_False_window_4_lags_7_sinusoidal_no_spline,False,4,spline_lags_7_sinusoidal_no,0.103,0.363,821.54,832.511,False,True,False,1.141,-0.654,0,1.0,1.0,1.561,1.0,0.71,0.103,0.992,"[np.float64(429.15), np.float64(522.199), np.float64(555.89625), np.float64(584.736275), np.float64(629.0056)]",,,,,,,,,1.561,0.172,,,,
Croplands_cluster_0_yearly_False_window_4_lags_none_sinusoidal_yes_spline,False,4,spline_lags_none_sinusoidal_yes,0.227,0.915,937.942,951.734,False,True,False,1.182,-0.082,0,1.0,1.009,1.067,1.047,0.986,0.165,0.038,"[np.float64(429.15), np.float64(505.6431), np.float64(548.02), np.float64(568.277), np.float64(629.0056)]",,,,,,,,,,,1.023,1.1,0.205,0.327
Croplands_cluster_0_yearly_False_window_4_lags_1_sinusoidal_yes_spline,False,4,spline_lags_1_sinusoidal_yes,0.388,0.017,907.782,923.392,True,True,False,0.949,-0.533,0,1.0,1.04,1.089,1.03,0.345,0.822,0.049,"[np.float64(429.15), np.float64(522.199), np.float64(553.09975), np.float64(568.277), np.float64(629.0056)]",1.062,0.0,,,,,,,,,1.037,1.06,0.278,0.672
Croplands_cluster_0_yearly_False_window_4_lags_2_sinusoidal_yes_spline,False,4,spline_lags_2_sinusoidal_yes,0.198,0.323,908.54,923.994,True,True,False,1.488,-0.264,0,1.0,1.088,1.123,1.07,0.871,0.32,0.217,"[np.float64(429.15), np.float64(525.20275), np.float64(549.86), np.float64(572.2366), np.float64(629.0056)]",,,1.203,0.092,,,,,,,1.026,1.052,0.126,0.507
Croplands_cluster_0_yearly_False_window_4_lags_3_sinusoidal_yes_spline,False,4,spline_lags_3_sinusoidal_yes,0.191,0.617,890.647,905.944,False,True,False,1.492,-0.168,0,1.0,1.069,1.246,1.01,0.865,0.219,0.256,"[np.float64(429.15), np.float64(508.7965), np.float64(548.112), np.float64(584.736275), np.float64(629.0056)]",,,,,1.306,0.534,,,,,1.01,1.008,0.05,0.217
Croplands_cluster_0_yearly_False_window_4_lags_4_sinusoidal_yes_spline,False,4,spline_lags_4_sinusoidal_yes,0.174,0.183,873.154,888.288,False,True,False,1.066,-0.271,0,1.0,1.01,1.379,1.045,0.988,0.227,0.864,"[np.float64(429.15), np.float64(508.7965), np.float64(547.2318), np.float64(572.4906), np.float64(629.0056)]",,,,,,,1.37,0.056,,,1.047,1.017,0.247,0.371
Croplands_cluster_0_yearly_False_window_4_lags_7_sinusoidal_yes_spline,False,4,spline_lags_7_sinusoidal_yes,0.146,0.571,823.3,837.929,True,True,False,1.195,-1.758,0,1.0,1.015,1.669,1.011,0.738,0.197,0.996,"[np.float64(429.15), np.float64(522.199), np.float64(555.89625), np.float64(584.736275), np.float64(629.0056)]",,,,,,,,,1.6,0.344,1.042,1.052,0.278,0.382
Croplands_cluster_0_yearly_True_window_4_lags_none_sinusoidal_no_spline,True,4,spline_lags_none_sinusoidal_no,0.391,0.162,460.951,467.612,True,True,False,1.067,0.325,0,1.0,1.0,1.0,1.0,0.854,0.001,0.768,"[np.float64(475.7), np.float64(532.253875), np.float64(561.86735), np.float64(572.61475), np.float64(607.9615)]",,,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_4_lags_1_sinusoidal_no_spline,True,4,spline_lags_1_sinusoidal_no,0.386,0.612,447.885,455.66,True,True,False,1.153,-0.092,0,1.0,1.064,1.083,1.018,0.619,0.007,0.937,"[np.float64(475.7), np.float64(540.95075), np.float64(562.7), np.float64(574.2795), np.float64(607.9615)]",1.165,0.11,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_4_lags_2_sinusoidal_no_spline,True,4,spline_lags_2_sinusoidal_no,0.307,0.081,432.489,440.037,False,True,False,0.728,-4.276,0,1.0,1.098,1.194,1.003,0.283,0.657,0.652,"[np.float64(450.6854991), np.float64(534.914625), np.float64(559.9245), np.float64(574.2795), np.float64(607.9615)]",,,1.294,0.046,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_4_lags_3_sinusoidal_no_spline,True,4,spline_lags_3_sinusoidal_no,0.288,0.815,413.558,420.871,True,True,False,1.029,-2.079,0,1.0,1.011,1.299,1.0,0.203,0.076,0.731,"[np.float64(448.9694994), np.float64(533.603), np.float64(554.9015), np.float64(567.1184), np.float64(607.9615)]",,,,,1.31,0.145,,,,,,,,
Croplands_cluster_0_yearly_True_window_4_lags_4_sinusoidal_no_spline,True,4,spline_lags_4_sinusoidal_no,0.369,0.754,395.487,402.555,True,True,False,1.443,-1.612,0,1.0,1.014,1.308,1.001,0.843,0.006,0.851,"[np.float64(475.7), np.float64(537.537875), np.float64(562.7), np.float64(579.28825), np.float64(607.9615)]",,,,,,,1.322,0.204,,,,,,
Croplands_cluster_0_yearly_True_window_4_lags_7_sinusoidal_no_spline,True,4,spline_lags_7_sinusoidal_no,0.35,0.513,352.989,359.256,True,True,False,0.961,-4.711,0,1.0,1.057,1.235,1.033,0.55,0.016,0.977,"[np.float64(475.7), np.float64(538.8495), np.float64(562.7), np.float64(577.609), np.float64(607.9615)]",,,,,,,,,1.325,0.863,,,,
Croplands_cluster_0_yearly_True_window_4_lags_none_sinusoidal_yes_spline,True,4,spline_lags_none_sinusoidal_yes,0.475,0.188,460.828,470.153,True,True,False,0.83,0.074,0,1.0,1.007,1.077,1.118,0.955,0.0,0.893,"[np.float64(475.7), np.float64(532.253875), np.float64(561.86735), np.float64(572.61475), np.float64(607.9615)]",,,,,,,,,,,1.132,1.07,0.083,0.83
Croplands_cluster_0_yearly_True_window_4_lags_1_sinusoidal_yes_spline,True,4,spline_lags_1_sinusoidal_yes,0.481,0.474,447.346,457.713,True,True,False,1.059,-0.305,0,1.0,1.086,1.18,1.359,0.7,0.003,0.367,"[np.float64(475.7), np.float64(540.95075), np.float64(562.7), np.float64(574.2795), np.float64(607.9615)]",1.192,0.08,,,,,,,,,1.179,1.254,0.125,0.26
Croplands_cluster_0_yearly_True_window_4_lags_2_sinusoidal_yes_spline,True,4,spline_lags_2_sinusoidal_yes,0.35,0.055,434.857,444.922,False,True,False,0.736,-6.719,0,1.0,1.121,1.223,1.084,0.296,0.663,0.487,"[np.float64(450.6854991), np.float64(534.914625), np.float64(559.9245), np.float64(574.2795), np.float64(607.9615)]",,,1.299,0.035,,,,,,,1.071,1.057,0.561,0.358
Croplands_cluster_0_yearly_True_window_4_lags_3_sinusoidal_yes_spline,True,4,spline_lags_3_sinusoidal_yes,0.494,0.232,409.023,418.774,False,True,False,0.654,-2.377,0,1.0,1.021,1.59,1.139,0.166,0.018,0.231,"[np.float64(448.9694994), np.float64(533.603), np.float64(554.9015), np.float64(567.1184), np.float64(607.9615)]",,,,,1.378,0.019,,,,,1.256,1.116,0.018,0.882
Croplands_cluster_0_yearly_True_window_4_lags_4_sinusoidal_yes_spline,True,4,spline_lags_4_sinusoidal_yes,0.446,0.775,396.383,405.808,True,True,False,1.34,-57.825,0,1.0,1.03,1.392,1.121,0.754,0.004,0.661,"[np.float64(475.7), np.float64(537.537875), np.float64(562.7), np.float64(579.28825), np.float64(607.9615)]",,,,,,,1.346,0.187,,,1.122,1.076,0.214,0.501
Croplands_cluster_0_yearly_True_window_4_lags_7_sinusoidal_yes_spline,True,4,spline_lags_7_sinusoidal_yes,0.431,0.391,354.2,362.557,True,True,False,0.798,-4.005,0,1.0,1.091,1.273,1.079,0.404,0.014,0.812,"[np.float64(475.7), np.float64(538.8495), np.float64(562.7), np.float64(577.609), np.float64(607.9615)]",,,,,,,,,1.337,0.741,1.074,1.033,0.2,0.874
Croplands_cluster_0_yearly_False_window_5_lags_none_sinusoidal_no_spline,False,5,spline_lags_none_sinusoidal_no,0.196,0.012,919.246,929.098,False,True,True,1.511,-0.416,0,1.0,1.0,1.0,1.0,0.504,0.641,0.21,"[np.float64(482.346), np.float64(519.816), np.float64(543.2352), np.float64(565.8), np.float64(617.929)]",,,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_5_lags_1_sinusoidal_no_spline,False,5,spline_lags_1_sinusoidal_no,0.141,0.037,888.955,900.663,False,True,False,1.145,-0.114,0,1.0,1.018,1.005,1.037,0.932,0.478,0.947,"[np.float64(499.11), np.float64(527.5393), np.float64(549.505), np.float64(579.5515), np.float64(617.929)]",1.061,0.242,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_5_lags_2_sinusoidal_no_spline,False,5,spline_lags_2_sinusoidal_no,0.198,0.017,877.712,889.303,False,True,False,0.912,-0.722,0,1.0,1.045,1.005,1.03,0.8,0.29,0.864,"[np.float64(499.11), np.float64(540.0), np.float64(555.5), np.float64(582.879), np.float64(617.929)]",,,1.08,0.092,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_5_lags_3_sinusoidal_no_spline,False,5,spline_lags_3_sinusoidal_no,0.169,0.193,852.065,863.537,False,True,False,0.968,-0.118,0,1.0,1.009,1.048,1.002,0.977,0.201,0.798,"[np.float64(499.11), np.float64(540.0), np.float64(555.5), np.float64(570.6611), np.float64(617.929)]",,,,,1.058,0.793,,,,,,,,
Croplands_cluster_0_yearly_False_window_5_lags_4_sinusoidal_no_spline,False,5,spline_lags_4_sinusoidal_no,0.131,0.348,836.572,847.923,False,True,False,0.942,-0.212,0,1.0,1.013,1.103,1.106,0.921,0.416,0.701,"[np.float64(499.11), np.float64(540.0), np.float64(556.21), np.float64(572.2516), np.float64(617.929)]",,,,,,,1.222,0.724,,,,,,
Croplands_cluster_0_yearly_False_window_5_lags_7_sinusoidal_no_spline,False,5,spline_lags_7_sinusoidal_no,0.201,0.995,785.624,796.596,False,True,False,1.167,0.102,0,1.0,1.054,1.038,1.024,0.972,0.249,0.233,"[np.float64(499.11), np.float64(522.199), np.float64(546.5075), np.float64(573.8655), np.float64(617.929)]",,,,,,,,,1.116,0.125,,,,
Croplands_cluster_0_yearly_False_window_5_lags_none_sinusoidal_yes_spline,False,5,spline_lags_none_sinusoidal_yes,0.236,0.043,920.555,934.347,False,True,True,1.573,-0.643,0,1.0,1.054,1.011,1.034,0.636,0.786,0.289,"[np.float64(482.346), np.float64(519.816), np.float64(543.2352), np.float64(565.8), np.float64(617.929)]",,,,,,,,,,,1.033,1.067,0.433,0.188
Croplands_cluster_0_yearly_False_window_5_lags_1_sinusoidal_yes_spline,False,5,spline_lags_1_sinusoidal_yes,0.177,0.112,890.757,906.367,False,True,False,1.176,-0.092,0,1.0,1.043,1.046,1.072,0.968,0.377,0.868,"[np.float64(499.11), np.float64(527.5393), np.float64(549.505), np.float64(579.5515), np.float64(617.929)]",1.062,0.332,,,,,,,,,1.089,1.01,0.53,0.222
Croplands_cluster_0_yearly_False_window_5_lags_2_sinusoidal_yes_spline,False,5,spline_lags_2_sinusoidal_yes,0.263,0.06,877.403,892.858,False,True,False,0.957,-0.696,0,1.0,1.055,1.069,1.045,0.685,0.131,0.914,"[np.float64(499.11), np.float64(540.0), np.float64(555.5), np.float64(582.879), np.float64(617.929)]",,,1.081,0.157,,,,,,,1.083,1.006,0.111,0.277
Croplands_cluster_0_yearly_False_window_5_lags_3_sinusoidal_yes_spline,False,5,spline_lags_3_sinusoidal_yes,0.249,0.318,851.022,866.318,False,True,False,0.98,-0.198,0,1.0,1.034,1.123,1.029,0.937,0.137,0.949,"[np.float64(499.11), np.float64(540.0), np.float64(555.5), np.float64(570.6611), np.float64(617.929)]",,,,,1.061,0.641,,,,,1.106,1.019,0.356,0.065
Croplands_cluster_0_yearly_False_window_5_lags_4_sinusoidal_yes_spline,False,5,spline_lags_4_sinusoidal_yes,0.196,0.439,836.73,851.864,False,True,False,0.932,-0.36,0,1.0,1.033,1.155,1.135,0.906,0.339,0.614,"[np.float64(499.11), np.float64(540.0), np.float64(556.21), np.float64(572.2516), np.float64(617.929)]",,,,,,,1.225,0.663,,,1.078,1.02,0.552,0.094
Croplands_cluster_0_yearly_False_window_5_lags_7_sinusoidal_yes_spline,False,5,spline_lags_7_sinusoidal_yes,0.294,0.677,783.96,798.589,False,True,False,1.178,0.046,0,1.0,1.087,1.183,1.088,0.868,0.144,0.311,"[np.float64(499.11), np.float64(522.199), np.float64(546.5075), np.float64(573.8655), np.float64(617.929)]",,,,,,,,,1.122,0.063,1.222,1.014,0.206,0.082
Croplands_cluster_0_yearly_True_window_5_lags_none_sinusoidal_no_spline,True,5,spline_lags_none_sinusoidal_no,0.263,0.472,461.422,468.083,True,True,False,0.762,-68.038,0,1.0,1.0,1.0,1.0,0.116,0.21,0.529,"[np.float64(499.11), np.float64(555.5), np.float64(569.5393), np.float64(589.0132), np.float64(614.68)]",,,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_5_lags_1_sinusoidal_no_spline,True,5,spline_lags_1_sinusoidal_no,0.306,0.624,443.26,451.035,False,True,False,0.558,-15.275,0,1.0,1.022,1.158,1.811,0.116,0.143,0.371,"[np.float64(499.11), np.float64(565.8), np.float64(573.0), np.float64(589.534), np.float64(614.68)]",1.99,0.055,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_5_lags_2_sinusoidal_no_spline,True,5,spline_lags_2_sinusoidal_no,0.175,0.162,429.878,437.427,True,True,False,0.828,-0.743,0,1.0,1.023,1.025,1.003,0.281,0.784,0.995,"[np.float64(499.11), np.float64(561.3475), np.float64(569.9), np.float64(578.3635), np.float64(614.68)]",,,1.051,0.081,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_5_lags_3_sinusoidal_no_spline,True,5,spline_lags_3_sinusoidal_no,0.127,0.528,413.275,420.588,True,True,False,0.642,-38.485,0,1.0,1.028,1.015,1.08,0.424,0.701,0.731,"[np.float64(499.11), np.float64(555.3803), np.float64(568.4572), np.float64(581.2012), np.float64(614.68)]",,,,,1.123,0.474,,,,,,,,
Croplands_cluster_0_yearly_True_window_5_lags_4_sinusoidal_no_spline,True,5,spline_lags_4_sinusoidal_no,0.084,0.872,398.817,405.886,True,True,False,0.612,-148.451,0,1.0,1.002,1.035,1.106,0.331,0.778,0.963,"[np.float64(499.11), np.float64(565.8), np.float64(576.8545), np.float64(589.534), np.float64(614.68)]",,,,,,,1.143,0.874,,,,,,
Croplands_cluster_0_yearly_True_window_5_lags_7_sinusoidal_no_spline,True,5,spline_lags_7_sinusoidal_no,0.241,0.328,348.667,354.934,True,True,False,0.566,-29.428,0,1.0,1.059,1.012,1.012,0.383,0.575,0.318,"[np.float64(499.11), np.float64(565.8), np.float64(576.1), np.float64(589.534), np.float64(614.68)]",,,,,,,,,1.084,0.66,,,,
Croplands_cluster_0_yearly_True_window_5_lags_none_sinusoidal_yes_spline,True,5,spline_lags_none_sinusoidal_yes,0.289,0.554,464.423,473.749,True,True,False,0.718,-203.304,0,1.0,1.074,1.019,1.039,0.101,0.25,0.568,"[np.float64(499.11), np.float64(555.5), np.float64(569.5393), np.float64(589.0132), np.float64(614.68)]",,,,,,,,,,,1.102,1.029,0.685,0.461
Croplands_cluster_0_yearly_True_window_5_lags_1_sinusoidal_yes_spline,True,5,spline_lags_1_sinusoidal_yes,0.325,0.8,446.526,456.892,True,True,False,0.498,-53.535,0,1.0,1.076,1.169,1.954,0.106,0.141,0.535,"[np.float64(499.11), np.float64(565.8), np.float64(573.0), np.float64(589.534), np.float64(614.68)]",2.05,0.094,,,,,,,,,1.106,1.044,0.482,0.9
Croplands_cluster_0_yearly_True_window_5_lags_2_sinusoidal_yes_spline,True,5,spline_lags_2_sinusoidal_yes,0.187,0.185,433.48,443.545,True,True,False,0.813,-33.15,0,1.0,1.149,1.039,1.141,0.265,0.812,0.866,"[np.float64(499.11), np.float64(561.3475), np.float64(569.9), np.float64(578.3635), np.float64(614.68)]",,,1.054,0.095,,,,,,,1.138,1.137,0.831,0.623
Croplands_cluster_0_yearly_True_window_5_lags_3_sinusoidal_yes_spline,True,5,spline_lags_3_sinusoidal_yes,0.143,0.517,416.804,426.555,True,True,False,0.585,-128.43,0,1.0,1.13,1.031,1.235,0.381,0.741,0.759,"[np.float64(499.11), np.float64(555.3803), np.float64(568.4572), np.float64(581.2012), np.float64(614.68)]",,,,,1.145,0.464,,,,,1.173,1.077,0.81,0.62
